Raw,Time,Amplitude
b'11\r\n',2021-09-18 12:06:55.385957,11
b'11\r\n',2021-09-18 12:06:55.385957,11
b'12\r\n',2021-09-18 12:06:55.385957,12
b'13\r\n',2021-09-18 12:06:55.385957,13
b'14\r\n',2021-09-18 12:06:55.385957,14
b'24\r\n',2021-09-18 12:06:55.385957,24
b'752\r\n',2021-09-18 12:06:55.386957,752
b'761\r\n',2021-09-18 12:06:55.389239,761
b'762\r\n',2021-09-18 12:06:55.389239,762
b'327\r\n',2021-09-18 12:06:55.389239,327
b'23\r\n',2021-09-18 12:06:55.390175,23
b'21\r\n',2021-09-18 12:06:55.390175,21
b'21\r\n',2021-09-18 12:06:55.390175,21
b'21\r\n',2021-09-18 12:06:55.390175,21
b'21\r\n',2021-09-18 12:06:55.390175,21
b'20\r\n',2021-09-18 12:06:55.390175,20
b'19\r\n',2021-09-18 12:06:55.390175,19
b'19\r\n',2021-09-18 12:06:55.391174,19
b'637\r\n',2021-09-18 12:06:55.393233,637
b'756\r\n',2021-09-18 12:06:55.393233,756
b'752\r\n',2021-09-18 12:06:55.393233,752
b'750\r\n',2021-09-18 12:06:55.394175,750
b'29\r\n',2021-09-18 12:06:55.394175,29
b'13\r\n',2021-09-18 12:06:55.394175,13
b'12\r\n',2021-09-18 12:06:55.394175,12
b'13\r\n',2021-09-18 12:06:55.394175,13
b'14\r\n',2021-09-18 12:06:55.394175,14
b'15\r\n',2021-09-18 12:06:55.394175,15
b'16\r\n',2021-09-18 12:06:55.395175,16
b'17\r\n',2021-09-18 12:06:55.395175,17
b'18\r\n',2021-09-18 12:06:55.397234,18
b'739\r\n',2021-09-18 12:06:55.397234,739
b'760\r\n',2021-09-18 12:06:55.398177,760
b'759\r\n',2021-09-18 12:06:55.398177,759
b'760\r\n',2021-09-18 12:06:55.398177,760
b'26\r\n',2021-09-18 12:06:55.398177,26
b'21\r\n',2021-09-18 12:06:55.398177,21
b'20\r\n',2021-09-18 12:06:55.398177,20
b'21\r\n',2021-09-18 12:06:55.399335,21
b'20\r\n',2021-09-18 12:06:55.399335,20
b'18\r\n',2021-09-18 12:06:55.399335,18
b'17\r\n',2021-09-18 12:06:55.401393,17
b'15\r\n',2021-09-18 12:06:55.401393,15
b'320\r\n',2021-09-18 12:06:55.402335,320
b'749\r\n',2021-09-18 12:06:55.402335,749
b'748\r\n',2021-09-18 12:06:55.402335,748
b'747\r\n',2021-09-18 12:06:55.402335,747
b'54\r\n',2021-09-18 12:06:55.402335,54
b'16\r\n',2021-09-18 12:06:55.402335,16
b'15\r\n',2021-09-18 12:06:55.402335,15
b'15\r\n',2021-09-18 12:06:55.403335,15
b'15\r\n',2021-09-18 12:06:55.403335,15
b'17\r\n',2021-09-18 12:06:55.405395,17
b'18\r\n',2021-09-18 12:06:55.405395,18
b'19\r\n',2021-09-18 12:06:55.406336,19
b'19\r\n',2021-09-18 12:06:55.406336,19
b'696\r\n',2021-09-18 12:06:55.406336,696
b'766\r\n',2021-09-18 12:06:55.406336,766
b'766\r\n',2021-09-18 12:06:55.406336,766
b'766\r\n',2021-09-18 12:06:55.406336,766
b'31\r\n',2021-09-18 12:06:55.407336,31
b'21\r\n',2021-09-18 12:06:55.407336,21
b'19\r\n',2021-09-18 12:06:55.407336,19
b'17\r\n',2021-09-18 12:06:55.409620,17
b'15\r\n',2021-09-18 12:06:55.409620,15
b'14\r\n',2021-09-18 12:06:55.409620,14
b'13\r\n',2021-09-18 12:06:55.410555,13
b'13\r\n',2021-09-18 12:06:55.410555,13
b'10\r\n',2021-09-18 12:06:55.410555,10
b'744\r\n',2021-09-18 12:06:55.410555,744
b'761\r\n',2021-09-18 12:06:55.410555,761
b'761\r\n',2021-09-18 12:06:55.411560,761
b'589\r\n',2021-09-18 12:06:55.411560,589
b'21\r\n',2021-09-18 12:06:55.411560,21
b'17\r\n',2021-09-18 12:06:55.413616,17
b'18\r\n',2021-09-18 12:06:55.413616,18
b'18\r\n',2021-09-18 12:06:55.413616,18
b'20\r\n',2021-09-18 12:06:55.414556,20
b'21\r\n',2021-09-18 12:06:55.414556,21
b'21\r\n',2021-09-18 12:06:55.414556,21
b'21\r\n',2021-09-18 12:06:55.414556,21
b'559\r\n',2021-09-18 12:06:55.414556,559
b'775\r\n',2021-09-18 12:06:55.414556,775
b'774\r\n',2021-09-18 12:06:55.415556,774
b'771\r\n',2021-09-18 12:06:55.415556,771
b'45\r\n',2021-09-18 12:06:55.417638,45
b'19\r\n',2021-09-18 12:06:55.417638,19
b'16\r\n',2021-09-18 12:06:55.417638,16
b'14\r\n',2021-09-18 12:06:55.418660,14
b'13\r\n',2021-09-18 12:06:55.418789,13
b'11\r\n',2021-09-18 12:06:55.418789,11
b'12\r\n',2021-09-18 12:06:55.418789,12
b'11\r\n',2021-09-18 12:06:55.418789,11
b'11\r\n',2021-09-18 12:06:55.418789,11
b'726\r\n',2021-09-18 12:06:55.418789,726
b'766\r\n',2021-09-18 12:06:55.419789,766
b'765\r\n',2021-09-18 12:06:55.421849,765
b'768\r\n',2021-09-18 12:06:55.421849,768
b'27\r\n',2021-09-18 12:06:55.421849,27
b'21\r\n',2021-09-18 12:06:55.422789,21
b'19\r\n',2021-09-18 12:06:55.422789,19
b'19\r\n',2021-09-18 12:06:55.422789,19
b'21\r\n',2021-09-18 12:06:55.422789,21
b'22\r\n',2021-09-18 12:06:55.422789,22
b'21\r\n',2021-09-18 12:06:55.422789,21
b'21\r\n',2021-09-18 12:06:55.422789,21
b'27\r\n',2021-09-18 12:06:55.423789,27
b'762\r\n',2021-09-18 12:06:55.423789,762
b'767\r\n',2021-09-18 12:06:55.425846,767
b'764\r\n',2021-09-18 12:06:55.425846,764
b'327\r\n',2021-09-18 12:06:55.426793,327
b'17\r\n',2021-09-18 12:06:55.426793,17
b'13\r\n',2021-09-18 12:06:55.426793,13
b'12\r\n',2021-09-18 12:06:55.426793,12
b'12\r\n',2021-09-18 12:06:55.426793,12
b'12\r\n',2021-09-18 12:06:55.426793,12
b'13\r\n',2021-09-18 12:06:55.427855,13
b'14\r\n',2021-09-18 12:06:55.427922,14
b'15\r\n',2021-09-18 12:06:55.427922,15
b'640\r\n',2021-09-18 12:06:55.429979,640
b'768\r\n',2021-09-18 12:06:55.429979,768
b'769\r\n',2021-09-18 12:06:55.430922,769
b'770\r\n',2021-09-18 12:06:55.430922,770
b'37\r\n',2021-09-18 12:06:55.430922,37
b'22\r\n',2021-09-18 12:06:55.430922,22
b'21\r\n',2021-09-18 12:06:55.430922,21
b'22\r\n',2021-09-18 12:06:55.430922,22
b'21\r\n',2021-09-18 12:06:55.431922,21
b'21\r\n',2021-09-18 12:06:55.431922,21
b'20\r\n',2021-09-18 12:06:55.431922,20
b'20\r\n',2021-09-18 12:06:55.433980,20
b'18\r\n',2021-09-18 12:06:55.433980,18
b'742\r\n',2021-09-18 12:06:55.434923,742
b'762\r\n',2021-09-18 12:06:55.434923,762
b'756\r\n',2021-09-18 12:06:55.434923,756
b'751\r\n',2021-09-18 12:06:55.434923,751
b'18\r\n',2021-09-18 12:06:55.434923,18
b'13\r\n',2021-09-18 12:06:55.434923,13
b'12\r\n',2021-09-18 12:06:55.435923,12
b'13\r\n',2021-09-18 12:06:55.435923,13
b'14\r\n',2021-09-18 12:06:55.435923,14
b'16\r\n',2021-09-18 12:06:55.438146,16
b'17\r\n',2021-09-18 12:06:55.438146,17
b'19\r\n',2021-09-18 12:06:55.438146,19
b'383\r\n',2021-09-18 12:06:55.439147,383
b'760\r\n',2021-09-18 12:06:55.439147,760
b'761\r\n',2021-09-18 12:06:55.439147,761
b'761\r\n',2021-09-18 12:06:55.439147,761
b'62\r\n',2021-09-18 12:06:55.439147,62
b'23\r\n',2021-09-18 12:06:55.439147,23
b'20\r\n',2021-09-18 12:06:55.440145,20
b'20\r\n',2021-09-18 12:06:55.440145,20
b'19\r\n',2021-09-18 12:06:55.442148,19
b'19\r\n',2021-09-18 12:06:55.442148,19
b'18\r\n',2021-09-18 12:06:55.442148,18
b'15\r\n',2021-09-18 12:06:55.443147,15
b'15\r\n',2021-09-18 12:06:55.443147,15
b'690\r\n',2021-09-18 12:06:55.443147,690
b'748\r\n',2021-09-18 12:06:55.443147,748
b'747\r\n',2021-09-18 12:06:55.443147,747
b'748\r\n',2021-09-18 12:06:55.443147,748
b'25\r\n',2021-09-18 12:06:55.444146,25
b'15\r\n',2021-09-18 12:06:55.444146,15
b'16\r\n',2021-09-18 12:06:55.446203,16
b'17\r\n',2021-09-18 12:06:55.447150,17
b'17\r\n',2021-09-18 12:06:55.447150,17
b'19\r\n',2021-09-18 12:06:55.447150,19
b'19\r\n',2021-09-18 12:06:55.447150,19
b'20\r\n',2021-09-18 12:06:55.447150,20
b'18\r\n',2021-09-18 12:06:55.447150,18
b'752\r\n',2021-09-18 12:06:55.448147,752
b'764\r\n',2021-09-18 12:06:55.448324,764
b'763\r\n',2021-09-18 12:06:55.448324,763
b'590\r\n',2021-09-18 12:06:55.448324,590
b'24\r\n',2021-09-18 12:06:55.450380,24
b'20\r\n',2021-09-18 12:06:55.450380,20
b'18\r\n',2021-09-18 12:06:55.451323,18
b'16\r\n',2021-09-18 12:06:55.451323,16
b'15\r\n',2021-09-18 12:06:55.451323,15
b'14\r\n',2021-09-18 12:06:55.451323,14
b'14\r\n',2021-09-18 12:06:55.451323,14
b'12\r\n',2021-09-18 12:06:55.451323,12
b'542\r\n',2021-09-18 12:06:55.451323,542
b'751\r\n',2021-09-18 12:06:55.452323,751
b'751\r\n',2021-09-18 12:06:55.452323,751
b'753\r\n',2021-09-18 12:06:55.454381,753
b'39\r\n',2021-09-18 12:06:55.455326,39
b'18\r\n',2021-09-18 12:06:55.455326,18
b'18\r\n',2021-09-18 12:06:55.455326,18
b'19\r\n',2021-09-18 12:06:55.455326,19
b'18\r\n',2021-09-18 12:06:55.455326,18
b'19\r\n',2021-09-18 12:06:55.455326,19
b'20\r\n',2021-09-18 12:06:55.455326,20
b'21\r\n',2021-09-18 12:06:55.456324,21
b'21\r\n',2021-09-18 12:06:55.456324,21
b'730\r\n',2021-09-18 12:06:55.456324,730
b'765\r\n',2021-09-18 12:06:55.456324,765
b'763\r\n',2021-09-18 12:06:55.458541,763
b'761\r\n',2021-09-18 12:06:55.458541,761
b'25\r\n',2021-09-18 12:06:55.459541,25
b'17\r\n',2021-09-18 12:06:55.459541,17
b'14\r\n',2021-09-18 12:06:55.459541,14
b'13\r\n',2021-09-18 12:06:55.459541,13
b'13\r\n',2021-09-18 12:06:55.459541,13
b'11\r\n',2021-09-18 12:06:55.459541,11
b'12\r\n',2021-09-18 12:06:55.459541,12
b'12\r\n',2021-09-18 12:06:55.460541,12
b'76\r\n',2021-09-18 12:06:55.460541,76
b'752\r\n',2021-09-18 12:06:55.462603,752
b'762\r\n',2021-09-18 12:06:55.462603,762
b'761\r\n',2021-09-18 12:06:55.463541,761
b'280\r\n',2021-09-18 12:06:55.463541,280
b'22\r\n',2021-09-18 12:06:55.463541,22
b'20\r\n',2021-09-18 12:06:55.463541,20
b'21\r\n',2021-09-18 12:06:55.463541,21
b'21\r\n',2021-09-18 12:06:55.463541,21
b'21\r\n',2021-09-18 12:06:55.463541,21
b'21\r\n',2021-09-18 12:06:55.464541,21
b'22\r\n',2021-09-18 12:06:55.464541,22
b'21\r\n',2021-09-18 12:06:55.466605,21
b'663\r\n',2021-09-18 12:06:55.467544,663
b'766\r\n',2021-09-18 12:06:55.467544,766
b'763\r\n',2021-09-18 12:06:55.467544,763
b'761\r\n',2021-09-18 12:06:55.467544,761
b'31\r\n',2021-09-18 12:06:55.467544,31
b'15\r\n',2021-09-18 12:06:55.468543,15
b'12\r\n',2021-09-18 12:06:55.468755,12
b'12\r\n',2021-09-18 12:06:55.468755,12
b'12\r\n',2021-09-18 12:06:55.468755,12
b'12\r\n',2021-09-18 12:06:55.468755,12
b'14\r\n',2021-09-18 12:06:55.470814,14
b'15\r\n',2021-09-18 12:06:55.470814,15
b'16\r\n',2021-09-18 12:06:55.470814,16
b'744\r\n',2021-09-18 12:06:55.471754,744
b'767\r\n',2021-09-18 12:06:55.471754,767
b'765\r\n',2021-09-18 12:06:55.471754,765
b'766\r\n',2021-09-18 12:06:55.471754,766
b'25\r\n',2021-09-18 12:06:55.471754,25
b'22\r\n',2021-09-18 12:06:55.471754,22
b'21\r\n',2021-09-18 12:06:55.472754,21
b'22\r\n',2021-09-18 12:06:55.472754,22
b'21\r\n',2021-09-18 12:06:55.474816,21
b'21\r\n',2021-09-18 12:06:55.474816,21
b'21\r\n',2021-09-18 12:06:55.475771,21
b'19\r\n',2021-09-18 12:06:55.475771,19
b'385\r\n',2021-09-18 12:06:55.475771,385
b'762\r\n',2021-09-18 12:06:55.475771,762
b'761\r\n',2021-09-18 12:06:55.475771,761
b'758\r\n',2021-09-18 12:06:55.475771,758
b'50\r\n',2021-09-18 12:06:55.476755,50
b'14\r\n',2021-09-18 12:06:55.476755,14
b'13\r\n',2021-09-18 12:06:55.476755,13
b'12\r\n',2021-09-18 12:06:55.479059,12
b'15\r\n',2021-09-18 12:06:55.479059,15
b'15\r\n',2021-09-18 12:06:55.480005,15
b'16\r\n',2021-09-18 12:06:55.480005,16
b'18\r\n',2021-09-18 12:06:55.480005,18
b'19\r\n',2021-09-18 12:06:55.480005,19
b'708\r\n',2021-09-18 12:06:55.480005,708
b'770\r\n',2021-09-18 12:06:55.480005,770
b'768\r\n',2021-09-18 12:06:55.481002,768
b'769\r\n',2021-09-18 12:06:55.481002,769
b'31\r\n',2021-09-18 12:06:55.481002,31
b'21\r\n',2021-09-18 12:06:55.483061,21
b'21\r\n',2021-09-18 12:06:55.484006,21
b'20\r\n',2021-09-18 12:06:55.484006,20
b'20\r\n',2021-09-18 12:06:55.484006,20
b'18\r\n',2021-09-18 12:06:55.484006,18
b'17\r\n',2021-09-18 12:06:55.484006,17
b'15\r\n',2021-09-18 12:06:55.484006,15
b'12\r\n',2021-09-18 12:06:55.484006,12
b'743\r\n',2021-09-18 12:06:55.485003,743
b'752\r\n',2021-09-18 12:06:55.485003,752
b'750\r\n',2021-09-18 12:06:55.485003,750
b'497\r\n',2021-09-18 12:06:55.485003,497
b'18\r\n',2021-09-18 12:06:55.488006,18
b'15\r\n',2021-09-18 12:06:55.488006,15
b'15\r\n',2021-09-18 12:06:55.488006,15
b'17\r\n',2021-09-18 12:06:55.488586,17
b'18\r\n',2021-09-18 12:06:55.488586,18
b'19\r\n',2021-09-18 12:06:55.488586,19
b'20\r\n',2021-09-18 12:06:55.488586,20
b'20\r\n',2021-09-18 12:06:55.488586,20
b'585\r\n',2021-09-18 12:06:55.488586,585
b'766\r\n',2021-09-18 12:06:55.489585,766
b'765\r\n',2021-09-18 12:06:55.489585,765
b'763\r\n',2021-09-18 12:06:55.491617,763
b'44\r\n',2021-09-18 12:06:55.491617,44
b'23\r\n',2021-09-18 12:06:55.491617,23
b'19\r\n',2021-09-18 12:06:55.492586,19
b'17\r\n',2021-09-18 12:06:55.492586,17
b'16\r\n',2021-09-18 12:06:55.492586,16
b'15\r\n',2021-09-18 12:06:55.492586,15
b'13\r\n',2021-09-18 12:06:55.492586,13
b'13\r\n',2021-09-18 12:06:55.492586,13
b'11\r\n',2021-09-18 12:06:55.492586,11
b'721\r\n',2021-09-18 12:06:55.493585,721
b'755\r\n',2021-09-18 12:06:55.495647,755
b'755\r\n',2021-09-18 12:06:55.495647,755
b'757\r\n',2021-09-18 12:06:55.495647,757
b'24\r\n',2021-09-18 12:06:55.496586,24
b'19\r\n',2021-09-18 12:06:55.496586,19
b'18\r\n',2021-09-18 12:06:55.496586,18
b'20\r\n',2021-09-18 12:06:55.496586,20
b'20\r\n',2021-09-18 12:06:55.496586,20
b'21\r\n',2021-09-18 12:06:55.496586,21
b'21\r\n',2021-09-18 12:06:55.496586,21
b'21\r\n',2021-09-18 12:06:55.497586,21
b'105\r\n',2021-09-18 12:06:55.499881,105
b'765\r\n',2021-09-18 12:06:55.499881,765
b'766\r\n',2021-09-18 12:06:55.499881,766
b'763\r\n',2021-09-18 12:06:55.500850,763
b'80\r\n',2021-09-18 12:06:55.500850,80
b'20\r\n',2021-09-18 12:06:55.500850,20
b'16\r\n',2021-09-18 12:06:55.500850,16
b'14\r\n',2021-09-18 12:06:55.500850,14
b'13\r\n',2021-09-18 12:06:55.500850,13
b'13\r\n',2021-09-18 12:06:55.500850,13
b'12\r\n',2021-09-18 12:06:55.501850,12
b'12\r\n',2021-09-18 12:06:55.501850,12
b'13\r\n',2021-09-18 12:06:55.503911,13
b'646\r\n',2021-09-18 12:06:55.503911,646
b'756\r\n',2021-09-18 12:06:55.504855,756
b'757\r\n',2021-09-18 12:06:55.504855,757
b'759\r\n',2021-09-18 12:06:55.504855,759
b'34\r\n',2021-09-18 12:06:55.504855,34
b'21\r\n',2021-09-18 12:06:55.504855,21
b'20\r\n',2021-09-18 12:06:55.504855,20
b'21\r\n',2021-09-18 12:06:55.505851,21
b'22\r\n',2021-09-18 12:06:55.505851,22
b'22\r\n',2021-09-18 12:06:55.505851,22
b'22\r\n',2021-09-18 12:06:55.508231,22
b'21\r\n',2021-09-18 12:06:55.508231,21
b'20\r\n',2021-09-18 12:06:55.508231,20
b'744\r\n',2021-09-18 12:06:55.508231,744
b'762\r\n',2021-09-18 12:06:55.508231,762
b'755\r\n',2021-09-18 12:06:55.509231,755
b'754\r\n',2021-09-18 12:06:55.509231,754
b'19\r\n',2021-09-18 12:06:55.509231,19
b'14\r\n',2021-09-18 12:06:55.509231,14
b'12\r\n',2021-09-18 12:06:55.509231,12
b'11\r\n',2021-09-18 12:06:55.509231,11
b'12\r\n',2021-09-18 12:06:55.512232,12
b'13\r\n',2021-09-18 12:06:55.512232,13
b'14\r\n',2021-09-18 12:06:55.512232,14
b'16\r\n',2021-09-18 12:06:55.512232,16
b'415\r\n',2021-09-18 12:06:55.513231,415
b'760\r\n',2021-09-18 12:06:55.513231,760
b'763\r\n',2021-09-18 12:06:55.513231,763
b'762\r\n',2021-09-18 12:06:55.513231,762
b'60\r\n',2021-09-18 12:06:55.513231,60
b'23\r\n',2021-09-18 12:06:55.513231,23
b'21\r\n',2021-09-18 12:06:55.513231,21
b'22\r\n',2021-09-18 12:06:55.516237,22
b'22\r\n',2021-09-18 12:06:55.516237,22
b'21\r\n',2021-09-18 12:06:55.516237,21
b'21\r\n',2021-09-18 12:06:55.516237,21
b'20\r\n',2021-09-18 12:06:55.517231,20
b'19\r\n',2021-09-18 12:06:55.517231,19
b'705\r\n',2021-09-18 12:06:55.517231,705
b'757\r\n',2021-09-18 12:06:55.517231,757
b'753\r\n',2021-09-18 12:06:55.517231,753
b'751\r\n',2021-09-18 12:06:55.517231,751
b'23\r\n',2021-09-18 12:06:55.518391,23
b'13\r\n',2021-09-18 12:06:55.520424,13
b'14\r\n',2021-09-18 12:06:55.520424,14
b'13\r\n',2021-09-18 12:06:55.520424,13
b'16\r\n',2021-09-18 12:06:55.520424,16
b'15\r\n',2021-09-18 12:06:55.521390,15
b'17\r\n',2021-09-18 12:06:55.521390,17
b'18\r\n',2021-09-18 12:06:55.521390,18
b'16\r\n',2021-09-18 12:06:55.521390,16
b'751\r\n',2021-09-18 12:06:55.521390,751
b'762\r\n',2021-09-18 12:06:55.521390,762
b'760\r\n',2021-09-18 12:06:55.522390,760
b'498\r\n',2021-09-18 12:06:55.524433,498
b'25\r\n',2021-09-18 12:06:55.524433,25
b'21\r\n',2021-09-18 12:06:55.524433,21
b'20\r\n',2021-09-18 12:06:55.524433,20
b'20\r\n',2021-09-18 12:06:55.525391,20
b'19\r\n',2021-09-18 12:06:55.525391,19
b'18\r\n',2021-09-18 12:06:55.525391,18
b'16\r\n',2021-09-18 12:06:55.525391,16
b'15\r\n',2021-09-18 12:06:55.525391,15
b'568\r\n',2021-09-18 12:06:55.525391,568
b'748\r\n',2021-09-18 12:06:55.526391,748
b'747\r\n',2021-09-18 12:06:55.528794,747
b'747\r\n',2021-09-18 12:06:55.528794,747
b'35\r\n',2021-09-18 12:06:55.528794,35
b'16\r\n',2021-09-18 12:06:55.528794,16
b'16\r\n',2021-09-18 12:06:55.528794,16
b'17\r\n',2021-09-18 12:06:55.528794,17
b'18\r\n',2021-09-18 12:06:55.528794,18
b'19\r\n',2021-09-18 12:06:55.529794,19
b'20\r\n',2021-09-18 12:06:55.529794,20
b'20\r\n',2021-09-18 12:06:55.529794,20
b'22\r\n',2021-09-18 12:06:55.529794,22
b'736\r\n',2021-09-18 12:06:55.529794,736
b'768\r\n',2021-09-18 12:06:55.532795,768
b'767\r\n',2021-09-18 12:06:55.532795,767
b'768\r\n',2021-09-18 12:06:55.532795,768
b'28\r\n',2021-09-18 12:06:55.532795,28
b'21\r\n',2021-09-18 12:06:55.533794,21
b'19\r\n',2021-09-18 12:06:55.533794,19
b'17\r\n',2021-09-18 12:06:55.533794,17
b'15\r\n',2021-09-18 12:06:55.533794,15
b'15\r\n',2021-09-18 12:06:55.533794,15
b'13\r\n',2021-09-18 12:06:55.533794,13
b'13\r\n',2021-09-18 12:06:55.533794,13
b'175\r\n',2021-09-18 12:06:55.536797,175
b'754\r\n',2021-09-18 12:06:55.536797,754
b'757\r\n',2021-09-18 12:06:55.536797,757
b'758\r\n',2021-09-18 12:06:55.537893,758
b'76\r\n',2021-09-18 12:06:55.538037,76
b'20\r\n',2021-09-18 12:06:55.538037,20
b'18\r\n',2021-09-18 12:06:55.538037,18
b'20\r\n',2021-09-18 12:06:55.538037,20
b'21\r\n',2021-09-18 12:06:55.538037,21
b'20\r\n',2021-09-18 12:06:55.538037,20
b'21\r\n',2021-09-18 12:06:55.538037,21
b'22\r\n',2021-09-18 12:06:55.541038,22
b'22\r\n',2021-09-18 12:06:55.541038,22
b'680\r\n',2021-09-18 12:06:55.541038,680
b'770\r\n',2021-09-18 12:06:55.541038,770
b'769\r\n',2021-09-18 12:06:55.541038,769
b'768\r\n',2021-09-18 12:06:55.542036,768
b'32\r\n',2021-09-18 12:06:55.542036,32
b'18\r\n',2021-09-18 12:06:55.542036,18
b'15\r\n',2021-09-18 12:06:55.542036,15
b'15\r\n',2021-09-18 12:06:55.542036,15
b'13\r\n',2021-09-18 12:06:55.542036,13
b'12\r\n',2021-09-18 12:06:55.545038,12
b'12\r\n',2021-09-18 12:06:55.545038,12
b'12\r\n',2021-09-18 12:06:55.545038,12
b'12\r\n',2021-09-18 12:06:55.545038,12
b'754\r\n',2021-09-18 12:06:55.545038,754
b'775\r\n',2021-09-18 12:06:55.546037,775
b'776\r\n',2021-09-18 12:06:55.546037,776
b'777\r\n',2021-09-18 12:06:55.546037,777
b'25\r\n',2021-09-18 12:06:55.546037,25
b'21\r\n',2021-09-18 12:06:55.546037,21
b'21\r\n',2021-09-18 12:06:55.546037,21
b'21\r\n',2021-09-18 12:06:55.549294,21
b'22\r\n',2021-09-18 12:06:55.549294,22
b'21\r\n',2021-09-18 12:06:55.549294,21
b'22\r\n',2021-09-18 12:06:55.549294,22
b'21\r\n',2021-09-18 12:06:55.549294,21
b'477\r\n',2021-09-18 12:06:55.549294,477
b'780\r\n',2021-09-18 12:06:55.550293,780
b'778\r\n',2021-09-18 12:06:55.550293,778
b'772\r\n',2021-09-18 12:06:55.550293,772
b'47\r\n',2021-09-18 12:06:55.550293,47
b'16\r\n',2021-09-18 12:06:55.550293,16
b'13\r\n',2021-09-18 12:06:55.553295,13
b'11\r\n',2021-09-18 12:06:55.553295,11
b'12\r\n',2021-09-18 12:06:55.553295,12
b'13\r\n',2021-09-18 12:06:55.553295,13
b'13\r\n',2021-09-18 12:06:55.553295,13
b'15\r\n',2021-09-18 12:06:55.553295,15
b'15\r\n',2021-09-18 12:06:55.554294,15
b'725\r\n',2021-09-18 12:06:55.554294,725
b'774\r\n',2021-09-18 12:06:55.554294,774
b'774\r\n',2021-09-18 12:06:55.554294,774
b'774\r\n',2021-09-18 12:06:55.554294,774
b'29\r\n',2021-09-18 12:06:55.557296,29
b'23\r\n',2021-09-18 12:06:55.557296,23
b'22\r\n',2021-09-18 12:06:55.557296,22
b'21\r\n',2021-09-18 12:06:55.557296,21
b'21\r\n',2021-09-18 12:06:55.557296,21
b'21\r\n',2021-09-18 12:06:55.558489,21
b'20\r\n',2021-09-18 12:06:55.558489,20
b'20\r\n',2021-09-18 12:06:55.558489,20
b'15\r\n',2021-09-18 12:06:55.558489,15
b'762\r\n',2021-09-18 12:06:55.558489,762
b'768\r\n',2021-09-18 12:06:55.558489,768
b'765\r\n',2021-09-18 12:06:55.561490,765
b'375\r\n',2021-09-18 12:06:55.561490,375
b'16\r\n',2021-09-18 12:06:55.561490,16
b'13\r\n',2021-09-18 12:06:55.561490,13
b'14\r\n',2021-09-18 12:06:55.561490,14
b'14\r\n',2021-09-18 12:06:55.561490,14
b'16\r\n',2021-09-18 12:06:55.562488,16
b'18\r\n',2021-09-18 12:06:55.562488,18
b'18\r\n',2021-09-18 12:06:55.562488,18
b'19\r\n',2021-09-18 12:06:55.562488,19
b'633\r\n',2021-09-18 12:06:55.562488,633
b'776\r\n',2021-09-18 12:06:55.562488,776
b'774\r\n',2021-09-18 12:06:55.565491,774
b'773\r\n',2021-09-18 12:06:55.565491,773
b'41\r\n',2021-09-18 12:06:55.565491,41
b'23\r\n',2021-09-18 12:06:55.566494,23
b'22\r\n',2021-09-18 12:06:55.566494,22
b'22\r\n',2021-09-18 12:06:55.566494,22
b'21\r\n',2021-09-18 12:06:55.566494,21
b'19\r\n',2021-09-18 12:06:55.566494,19
b'18\r\n',2021-09-18 12:06:55.566494,18
b'15\r\n',2021-09-18 12:06:55.567489,15
b'13\r\n',2021-09-18 12:06:55.567489,13
b'728\r\n',2021-09-18 12:06:55.569711,728
b'749\r\n',2021-09-18 12:06:55.569711,749
b'747\r\n',2021-09-18 12:06:55.569711,747
b'746\r\n',2021-09-18 12:06:55.569711,746
b'21\r\n',2021-09-18 12:06:55.569711,21
b'16\r\n',2021-09-18 12:06:55.570709,16
b'16\r\n',2021-09-18 12:06:55.570709,16
b'17\r\n',2021-09-18 12:06:55.570709,17
b'19\r\n',2021-09-18 12:06:55.570709,19
b'19\r\n',2021-09-18 12:06:55.570709,19
b'20\r\n',2021-09-18 12:06:55.570709,20
b'21\r\n',2021-09-18 12:06:55.573711,21
b'276\r\n',2021-09-18 12:06:55.573711,276
b'756\r\n',2021-09-18 12:06:55.573711,756
b'757\r\n',2021-09-18 12:06:55.573711,757
b'755\r\n',2021-09-18 12:06:55.574710,755
b'68\r\n',2021-09-18 12:06:55.574710,68
b'23\r\n',2021-09-18 12:06:55.574710,23
b'20\r\n',2021-09-18 12:06:55.574710,20
b'18\r\n',2021-09-18 12:06:55.574710,18
b'16\r\n',2021-09-18 12:06:55.574710,16
b'16\r\n',2021-09-18 12:06:55.574710,16
b'14\r\n',2021-09-18 12:06:55.577713,14
b'13\r\n',2021-09-18 12:06:55.578054,13
b'12\r\n',2021-09-18 12:06:55.578054,12
b'661\r\n',2021-09-18 12:06:55.578054,661
b'744\r\n',2021-09-18 12:06:55.578054,744
b'746\r\n',2021-09-18 12:06:55.578054,746
b'747\r\n',2021-09-18 12:06:55.579039,747
b'31\r\n',2021-09-18 12:06:55.579039,31
b'19\r\n',2021-09-18 12:06:55.579039,19
b'19\r\n',2021-09-18 12:06:55.579039,19
b'20\r\n',2021-09-18 12:06:55.579039,20
b'21\r\n',2021-09-18 12:06:55.581092,21
b'21\r\n',2021-09-18 12:06:55.582037,21
b'22\r\n',2021-09-18 12:06:55.582037,22
b'22\r\n',2021-09-18 12:06:55.582037,22
b'19\r\n',2021-09-18 12:06:55.582037,19
b'742\r\n',2021-09-18 12:06:55.582037,742
