Raw,Time,Amplitude
b'357\r\n',2021-09-18 12:03:45.004450,357
b'354\r\n',2021-09-18 12:03:45.004450,354
b'352\r\n',2021-09-18 12:03:45.004450,352
b'352\r\n',2021-09-18 12:03:45.005447,352
b'354\r\n',2021-09-18 12:03:45.005447,354
b'356\r\n',2021-09-18 12:03:45.005447,356
b'358\r\n',2021-09-18 12:03:45.005447,358
b'361\r\n',2021-09-18 12:03:45.005447,361
b'363\r\n',2021-09-18 12:03:45.005447,363
b'365\r\n',2021-09-18 12:03:45.008517,365
b'366\r\n',2021-09-18 12:03:45.008517,366
b'367\r\n',2021-09-18 12:03:45.009448,367
b'367\r\n',2021-09-18 12:03:45.009448,367
b'367\r\n',2021-09-18 12:03:45.009448,367
b'367\r\n',2021-09-18 12:03:45.009448,367
b'366\r\n',2021-09-18 12:03:45.009448,366
b'366\r\n',2021-09-18 12:03:45.009448,366
b'364\r\n',2021-09-18 12:03:45.010446,364
b'79\r\n',2021-09-18 12:03:45.010446,79
b'20\r\n',2021-09-18 12:03:45.012509,20
b'17\r\n',2021-09-18 12:03:45.012509,17
b'14\r\n',2021-09-18 12:03:45.012509,14
b'14\r\n',2021-09-18 12:03:45.013447,14
b'13\r\n',2021-09-18 12:03:45.013447,13
b'12\r\n',2021-09-18 12:03:45.013447,12
b'13\r\n',2021-09-18 12:03:45.013447,13
b'15\r\n',2021-09-18 12:03:45.013447,15
b'15\r\n',2021-09-18 12:03:45.013447,15
b'17\r\n',2021-09-18 12:03:45.013447,17
b'19\r\n',2021-09-18 12:03:45.014447,19
b'21\r\n',2021-09-18 12:03:45.014447,21
b'21\r\n',2021-09-18 12:03:45.016509,21
b'21\r\n',2021-09-18 12:03:45.017451,21
b'21\r\n',2021-09-18 12:03:45.017451,21
b'23\r\n',2021-09-18 12:03:45.017451,23
b'24\r\n',2021-09-18 12:03:45.017451,24
b'23\r\n',2021-09-18 12:03:45.017451,23
b'23\r\n',2021-09-18 12:03:45.017451,23
b'23\r\n',2021-09-18 12:03:45.017451,23
b'23\r\n',2021-09-18 12:03:45.018448,23
b'23\r\n',2021-09-18 12:03:45.018448,23
b'21\r\n',2021-09-18 12:03:45.018448,21
b'20\r\n',2021-09-18 12:03:45.018448,20
b'18\r\n',2021-09-18 12:03:45.018448,18
b'17\r\n',2021-09-18 12:03:45.020525,17
b'15\r\n',2021-09-18 12:03:45.021451,15
b'14\r\n',2021-09-18 12:03:45.021451,14
b'13\r\n',2021-09-18 12:03:45.021451,13
b'13\r\n',2021-09-18 12:03:45.021451,13
b'13\r\n',2021-09-18 12:03:45.021451,13
b'15\r\n',2021-09-18 12:03:45.021451,15
b'16\r\n',2021-09-18 12:03:45.021451,16
b'17\r\n',2021-09-18 12:03:45.022457,17
b'18\r\n',2021-09-18 12:03:45.022457,18
b'19\r\n',2021-09-18 12:03:45.022457,19
b'21\r\n',2021-09-18 12:03:45.022457,21
b'21\r\n',2021-09-18 12:03:45.025452,21
b'22\r\n',2021-09-18 12:03:45.025452,22
b'23\r\n',2021-09-18 12:03:45.025452,23
b'23\r\n',2021-09-18 12:03:45.025452,23
b'24\r\n',2021-09-18 12:03:45.025452,24
b'23\r\n',2021-09-18 12:03:45.025452,23
b'23\r\n',2021-09-18 12:03:45.026448,23
b'23\r\n',2021-09-18 12:03:45.026448,23
b'23\r\n',2021-09-18 12:03:45.026448,23
b'21\r\n',2021-09-18 12:03:45.026448,21
b'20\r\n',2021-09-18 12:03:45.026448,20
b'19\r\n',2021-09-18 12:03:45.026448,19
b'17\r\n',2021-09-18 12:03:45.029469,17
b'15\r\n',2021-09-18 12:03:45.029469,15
b'15\r\n',2021-09-18 12:03:45.029469,15
b'14\r\n',2021-09-18 12:03:45.029469,14
b'13\r\n',2021-09-18 12:03:45.029469,13
b'12\r\n',2021-09-18 12:03:45.030449,12
b'13\r\n',2021-09-18 12:03:45.030449,13
b'15\r\n',2021-09-18 12:03:45.030449,15
b'17\r\n',2021-09-18 12:03:45.030449,17
b'18\r\n',2021-09-18 12:03:45.030449,18
b'19\r\n',2021-09-18 12:03:45.030449,19
b'20\r\n',2021-09-18 12:03:45.030449,20
b'21\r\n',2021-09-18 12:03:45.033455,21
b'22\r\n',2021-09-18 12:03:45.033455,22
b'22\r\n',2021-09-18 12:03:45.033455,22
b'22\r\n',2021-09-18 12:03:45.033455,22
b'24\r\n',2021-09-18 12:03:45.033455,24
b'23\r\n',2021-09-18 12:03:45.034450,23
b'23\r\n',2021-09-18 12:03:45.034450,23
b'24\r\n',2021-09-18 12:03:45.034450,24
b'23\r\n',2021-09-18 12:03:45.034450,23
b'22\r\n',2021-09-18 12:03:45.034450,22
b'22\r\n',2021-09-18 12:03:45.034450,22
b'20\r\n',2021-09-18 12:03:45.034450,20
b'18\r\n',2021-09-18 12:03:45.037524,18
b'16\r\n',2021-09-18 12:03:45.037524,16
b'15\r\n',2021-09-18 12:03:45.037524,15
b'14\r\n',2021-09-18 12:03:45.037524,14
b'13\r\n',2021-09-18 12:03:45.038448,13
b'13\r\n',2021-09-18 12:03:45.038448,13
b'13\r\n',2021-09-18 12:03:45.038448,13
b'15\r\n',2021-09-18 12:03:45.038448,15
b'15\r\n',2021-09-18 12:03:45.038448,15
b'17\r\n',2021-09-18 12:03:45.038448,17
b'18\r\n',2021-09-18 12:03:45.038448,18
b'20\r\n',2021-09-18 12:03:45.039450,20
b'21\r\n',2021-09-18 12:03:45.041526,21
b'21\r\n',2021-09-18 12:03:45.041526,21
b'20\r\n',2021-09-18 12:03:45.041526,20
b'390\r\n',2021-09-18 12:03:45.041526,390
b'391\r\n',2021-09-18 12:03:45.042449,391
b'387\r\n',2021-09-18 12:03:45.042449,387
b'381\r\n',2021-09-18 12:03:45.042449,381
b'379\r\n',2021-09-18 12:03:45.042449,379
b'374\r\n',2021-09-18 12:03:45.042449,374
b'368\r\n',2021-09-18 12:03:45.043469,368
b'364\r\n',2021-09-18 12:03:45.045519,364
b'361\r\n',2021-09-18 12:03:45.045519,361
b'358\r\n',2021-09-18 12:03:45.045519,358
b'355\r\n',2021-09-18 12:03:45.046450,355
b'353\r\n',2021-09-18 12:03:45.046450,353
b'353\r\n',2021-09-18 12:03:45.046450,353
b'355\r\n',2021-09-18 12:03:45.046450,355
b'357\r\n',2021-09-18 12:03:45.046450,357
b'359\r\n',2021-09-18 12:03:45.046450,359
b'361\r\n',2021-09-18 12:03:45.047450,361
b'363\r\n',2021-09-18 12:03:45.049518,363
b'365\r\n',2021-09-18 12:03:45.049518,365
b'366\r\n',2021-09-18 12:03:45.050451,366
b'367\r\n',2021-09-18 12:03:45.050451,367
b'368\r\n',2021-09-18 12:03:45.050451,368
b'368\r\n',2021-09-18 12:03:45.050451,368
b'367\r\n',2021-09-18 12:03:45.051455,367
b'366\r\n',2021-09-18 12:03:45.051455,366
b'365\r\n',2021-09-18 12:03:45.051455,365
b'362\r\n',2021-09-18 12:03:45.053522,362
b'360\r\n',2021-09-18 12:03:45.053522,360
b'357\r\n',2021-09-18 12:03:45.054452,357
b'354\r\n',2021-09-18 12:03:45.054452,354
b'352\r\n',2021-09-18 12:03:45.054452,352
b'350\r\n',2021-09-18 12:03:45.054452,350
b'352\r\n',2021-09-18 12:03:45.054452,352
b'354\r\n',2021-09-18 12:03:45.054452,354
b'357\r\n',2021-09-18 12:03:45.055452,357
b'361\r\n',2021-09-18 12:03:45.055452,361
b'25\r\n',2021-09-18 12:03:45.057534,25
b'21\r\n',2021-09-18 12:03:45.057534,21
b'21\r\n',2021-09-18 12:03:45.058455,21
b'22\r\n',2021-09-18 12:03:45.058455,22
b'22\r\n',2021-09-18 12:03:45.058455,22
b'23\r\n',2021-09-18 12:03:45.058455,23
b'23\r\n',2021-09-18 12:03:45.058455,23
b'24\r\n',2021-09-18 12:03:45.058455,24
b'24\r\n',2021-09-18 12:03:45.058455,24
b'23\r\n',2021-09-18 12:03:45.058455,23
b'23\r\n',2021-09-18 12:03:45.059453,23
b'22\r\n',2021-09-18 12:03:45.059453,22
b'21\r\n',2021-09-18 12:03:45.061524,21
b'18\r\n',2021-09-18 12:03:45.062458,18
b'17\r\n',2021-09-18 12:03:45.062458,17
b'15\r\n',2021-09-18 12:03:45.062458,15
b'14\r\n',2021-09-18 12:03:45.062458,14
b'14\r\n',2021-09-18 12:03:45.062458,14
b'14\r\n',2021-09-18 12:03:45.062458,14
b'13\r\n',2021-09-18 12:03:45.062458,13
b'13\r\n',2021-09-18 12:03:45.063454,13
b'15\r\n',2021-09-18 12:03:45.063454,15
b'16\r\n',2021-09-18 12:03:45.063454,16
b'17\r\n',2021-09-18 12:03:45.063454,17
b'19\r\n',2021-09-18 12:03:45.066456,19
b'20\r\n',2021-09-18 12:03:45.066456,20
b'21\r\n',2021-09-18 12:03:45.066456,21
b'22\r\n',2021-09-18 12:03:45.066456,22
b'22\r\n',2021-09-18 12:03:45.067459,22
b'23\r\n',2021-09-18 12:03:45.067459,23
b'23\r\n',2021-09-18 12:03:45.067459,23
b'24\r\n',2021-09-18 12:03:45.067459,24
b'23\r\n',2021-09-18 12:03:45.067459,23
b'24\r\n',2021-09-18 12:03:45.067459,24
b'23\r\n',2021-09-18 12:03:45.068478,23
b'23\r\n',2021-09-18 12:03:45.068478,23
b'21\r\n',2021-09-18 12:03:45.070481,21
b'20\r\n',2021-09-18 12:03:45.070481,20
b'18\r\n',2021-09-18 12:03:45.070481,18
b'17\r\n',2021-09-18 12:03:45.070481,17
b'15\r\n',2021-09-18 12:03:45.070481,15
b'13\r\n',2021-09-18 12:03:45.070481,13
b'14\r\n',2021-09-18 12:03:45.071457,14
b'13\r\n',2021-09-18 12:03:45.071457,13
b'13\r\n',2021-09-18 12:03:45.071457,13
b'13\r\n',2021-09-18 12:03:45.071457,13
b'15\r\n',2021-09-18 12:03:45.071457,15
b'17\r\n',2021-09-18 12:03:45.071457,17
b'19\r\n',2021-09-18 12:03:45.074458,19
b'19\r\n',2021-09-18 12:03:45.074458,19
b'21\r\n',2021-09-18 12:03:45.074458,21
b'21\r\n',2021-09-18 12:03:45.074458,21
b'21\r\n',2021-09-18 12:03:45.074458,21
b'22\r\n',2021-09-18 12:03:45.075457,22
b'23\r\n',2021-09-18 12:03:45.075457,23
b'23\r\n',2021-09-18 12:03:45.075457,23
b'24\r\n',2021-09-18 12:03:45.075457,24
b'23\r\n',2021-09-18 12:03:45.075457,23
b'24\r\n',2021-09-18 12:03:45.075457,24
b'23\r\n',2021-09-18 12:03:45.075457,23
b'22\r\n',2021-09-18 12:03:45.078459,22
b'19\r\n',2021-09-18 12:03:45.078459,19
b'19\r\n',2021-09-18 12:03:45.078459,19
b'17\r\n',2021-09-18 12:03:45.078459,17
b'15\r\n',2021-09-18 12:03:45.078459,15
b'15\r\n',2021-09-18 12:03:45.079458,15
b'13\r\n',2021-09-18 12:03:45.079458,13
b'12\r\n',2021-09-18 12:03:45.079458,12
b'12\r\n',2021-09-18 12:03:45.079458,12
b'13\r\n',2021-09-18 12:03:45.079458,13
b'15\r\n',2021-09-18 12:03:45.080484,15
b'16\r\n',2021-09-18 12:03:45.080484,16
b'18\r\n',2021-09-18 12:03:45.082505,18
b'19\r\n',2021-09-18 12:03:45.082505,19
b'20\r\n',2021-09-18 12:03:45.082505,20
b'21\r\n',2021-09-18 12:03:45.082505,21
b'23\r\n',2021-09-18 12:03:45.083472,23
b'22\r\n',2021-09-18 12:03:45.083472,22
b'23\r\n',2021-09-18 12:03:45.083472,23
b'24\r\n',2021-09-18 12:03:45.083472,24
b'24\r\n',2021-09-18 12:03:45.083472,24
b'23\r\n',2021-09-18 12:03:45.083472,23
b'23\r\n',2021-09-18 12:03:45.083472,23
b'23\r\n',2021-09-18 12:03:45.084459,23
b'22\r\n',2021-09-18 12:03:45.086526,22
b'22\r\n',2021-09-18 12:03:45.086526,22
b'19\r\n',2021-09-18 12:03:45.086526,19
b'16\r\n',2021-09-18 12:03:45.086526,16
b'379\r\n',2021-09-18 12:03:45.087478,379
b'378\r\n',2021-09-18 12:03:45.087478,378
b'370\r\n',2021-09-18 12:03:45.087478,370
b'365\r\n',2021-09-18 12:03:45.087478,365
b'364\r\n',2021-09-18 12:03:45.087478,364
b'363\r\n',2021-09-18 12:03:45.087478,363
b'361\r\n',2021-09-18 12:03:45.090526,361
b'363\r\n',2021-09-18 12:03:45.090526,363
b'365\r\n',2021-09-18 12:03:45.090526,365
b'366\r\n',2021-09-18 12:03:45.091459,366
b'367\r\n',2021-09-18 12:03:45.091459,367
b'367\r\n',2021-09-18 12:03:45.091459,367
b'368\r\n',2021-09-18 12:03:45.091459,368
b'368\r\n',2021-09-18 12:03:45.091459,368
b'368\r\n',2021-09-18 12:03:45.091459,368
b'367\r\n',2021-09-18 12:03:45.092459,367
b'366\r\n',2021-09-18 12:03:45.094526,366
b'364\r\n',2021-09-18 12:03:45.094526,364
b'361\r\n',2021-09-18 12:03:45.094526,361
b'359\r\n',2021-09-18 12:03:45.095459,359
b'356\r\n',2021-09-18 12:03:45.095459,356
b'353\r\n',2021-09-18 12:03:45.095459,353
b'351\r\n',2021-09-18 12:03:45.095459,351
b'351\r\n',2021-09-18 12:03:45.095459,351
b'353\r\n',2021-09-18 12:03:45.095459,353
b'355\r\n',2021-09-18 12:03:45.096459,355
b'358\r\n',2021-09-18 12:03:45.098609,358
b'360\r\n',2021-09-18 12:03:45.099461,360
b'362\r\n',2021-09-18 12:03:45.099461,362
b'364\r\n',2021-09-18 12:03:45.099461,364
b'365\r\n',2021-09-18 12:03:45.099461,365
b'367\r\n',2021-09-18 12:03:45.099461,367
b'367\r\n',2021-09-18 12:03:45.100461,367
b'367\r\n',2021-09-18 12:03:45.100461,367
b'367\r\n',2021-09-18 12:03:45.100461,367
b'366\r\n',2021-09-18 12:03:45.102524,366
b'28\r\n',2021-09-18 12:03:45.102524,28
b'22\r\n',2021-09-18 12:03:45.103463,22
b'21\r\n',2021-09-18 12:03:45.103463,21
b'19\r\n',2021-09-18 12:03:45.103463,19
b'16\r\n',2021-09-18 12:03:45.103463,16
b'15\r\n',2021-09-18 12:03:45.103463,15
b'14\r\n',2021-09-18 12:03:45.103463,14
b'14\r\n',2021-09-18 12:03:45.104461,14
b'12\r\n',2021-09-18 12:03:45.104461,12
b'13\r\n',2021-09-18 12:03:45.104461,13
b'14\r\n',2021-09-18 12:03:45.104461,14
b'16\r\n',2021-09-18 12:03:45.106536,16
b'17\r\n',2021-09-18 12:03:45.107462,17
b'18\r\n',2021-09-18 12:03:45.107462,18
b'19\r\n',2021-09-18 12:03:45.107462,19
b'21\r\n',2021-09-18 12:03:45.107462,21
b'22\r\n',2021-09-18 12:03:45.107462,22
b'23\r\n',2021-09-18 12:03:45.107462,23
b'23\r\n',2021-09-18 12:03:45.108462,23
b'24\r\n',2021-09-18 12:03:45.108462,24
b'23\r\n',2021-09-18 12:03:45.108462,23
b'23\r\n',2021-09-18 12:03:45.108462,23
b'24\r\n',2021-09-18 12:03:45.108462,24
b'23\r\n',2021-09-18 12:03:45.110525,23
b'23\r\n',2021-09-18 12:03:45.111465,23
b'22\r\n',2021-09-18 12:03:45.111465,22
b'20\r\n',2021-09-18 12:03:45.111465,20
b'20\r\n',2021-09-18 12:03:45.111465,20
b'17\r\n',2021-09-18 12:03:45.111465,17
b'15\r\n',2021-09-18 12:03:45.111465,15
b'15\r\n',2021-09-18 12:03:45.112464,15
b'13\r\n',2021-09-18 12:03:45.112464,13
b'12\r\n',2021-09-18 12:03:45.112464,12
b'12\r\n',2021-09-18 12:03:45.112464,12
b'13\r\n',2021-09-18 12:03:45.112464,13
b'15\r\n',2021-09-18 12:03:45.114525,15
b'16\r\n',2021-09-18 12:03:45.115464,16
b'18\r\n',2021-09-18 12:03:45.115464,18
b'19\r\n',2021-09-18 12:03:45.115464,19
b'19\r\n',2021-09-18 12:03:45.116468,19
b'21\r\n',2021-09-18 12:03:45.116468,21
b'21\r\n',2021-09-18 12:03:45.116468,21
b'22\r\n',2021-09-18 12:03:45.116468,22
b'23\r\n',2021-09-18 12:03:45.116468,23
b'23\r\n',2021-09-18 12:03:45.116468,23
b'23\r\n',2021-09-18 12:03:45.116468,23
b'23\r\n',2021-09-18 12:03:45.117463,23
b'23\r\n',2021-09-18 12:03:45.119465,23
b'24\r\n',2021-09-18 12:03:45.119465,24
b'23\r\n',2021-09-18 12:03:45.119465,23
b'21\r\n',2021-09-18 12:03:45.119465,21
b'21\r\n',2021-09-18 12:03:45.119465,21
b'18\r\n',2021-09-18 12:03:45.120466,18
b'17\r\n',2021-09-18 12:03:45.120466,17
b'16\r\n',2021-09-18 12:03:45.120466,16
b'15\r\n',2021-09-18 12:03:45.120466,15
b'13\r\n',2021-09-18 12:03:45.120466,13
b'13\r\n',2021-09-18 12:03:45.120466,13
b'13\r\n',2021-09-18 12:03:45.120466,13
b'14\r\n',2021-09-18 12:03:45.121466,14
b'16\r\n',2021-09-18 12:03:45.123498,16
b'17\r\n',2021-09-18 12:03:45.123498,17
b'18\r\n',2021-09-18 12:03:45.123498,18
b'20\r\n',2021-09-18 12:03:45.123498,20
b'20\r\n',2021-09-18 12:03:45.124467,20
b'21\r\n',2021-09-18 12:03:45.124467,21
b'22\r\n',2021-09-18 12:03:45.124467,22
b'22\r\n',2021-09-18 12:03:45.124467,22
b'23\r\n',2021-09-18 12:03:45.124467,23
b'23\r\n',2021-09-18 12:03:45.124467,23
b'24\r\n',2021-09-18 12:03:45.124467,24
b'24\r\n',2021-09-18 12:03:45.125466,24
b'23\r\n',2021-09-18 12:03:45.127541,23
b'23\r\n',2021-09-18 12:03:45.127541,23
b'21\r\n',2021-09-18 12:03:45.127541,21
b'21\r\n',2021-09-18 12:03:45.127541,21
b'19\r\n',2021-09-18 12:03:45.128468,19
b'18\r\n',2021-09-18 12:03:45.128468,18
b'15\r\n',2021-09-18 12:03:45.128468,15
b'14\r\n',2021-09-18 12:03:45.128468,14
b'13\r\n',2021-09-18 12:03:45.128468,13
b'13\r\n',2021-09-18 12:03:45.128468,13
b'11\r\n',2021-09-18 12:03:45.128468,11
b'13\r\n',2021-09-18 12:03:45.129467,13
b'16\r\n',2021-09-18 12:03:45.131471,16
b'17\r\n',2021-09-18 12:03:45.131471,17
b'17\r\n',2021-09-18 12:03:45.131471,17
b'17\r\n',2021-09-18 12:03:45.131471,17
b'385\r\n',2021-09-18 12:03:45.132469,385
b'388\r\n',2021-09-18 12:03:45.132469,388
b'385\r\n',2021-09-18 12:03:45.132469,385
b'381\r\n',2021-09-18 12:03:45.132469,381
b'379\r\n',2021-09-18 12:03:45.132469,379
b'376\r\n',2021-09-18 12:03:45.132469,376
b'371\r\n',2021-09-18 12:03:45.135563,371
b'369\r\n',2021-09-18 12:03:45.135563,369
b'368\r\n',2021-09-18 12:03:45.135563,368
b'366\r\n',2021-09-18 12:03:45.136469,366
b'362\r\n',2021-09-18 12:03:45.136469,362
b'359\r\n',2021-09-18 12:03:45.136469,359
b'356\r\n',2021-09-18 12:03:45.136469,356
b'353\r\n',2021-09-18 12:03:45.136469,353
b'351\r\n',2021-09-18 12:03:45.136469,351
b'352\r\n',2021-09-18 12:03:45.137469,352
b'355\r\n',2021-09-18 12:03:45.139539,355
b'356\r\n',2021-09-18 12:03:45.139539,356
b'360\r\n',2021-09-18 12:03:45.140470,360
b'362\r\n',2021-09-18 12:03:45.140470,362
b'363\r\n',2021-09-18 12:03:45.140470,363
b'365\r\n',2021-09-18 12:03:45.140470,365
b'366\r\n',2021-09-18 12:03:45.140470,366
b'367\r\n',2021-09-18 12:03:45.140470,367
b'367\r\n',2021-09-18 12:03:45.141470,367
b'367\r\n',2021-09-18 12:03:45.143541,367
b'367\r\n',2021-09-18 12:03:45.143541,367
b'366\r\n',2021-09-18 12:03:45.144471,366
b'364\r\n',2021-09-18 12:03:45.144471,364
b'361\r\n',2021-09-18 12:03:45.144471,361
b'359\r\n',2021-09-18 12:03:45.144471,359
b'356\r\n',2021-09-18 12:03:45.144471,356
b'353\r\n',2021-09-18 12:03:45.144471,353
b'352\r\n',2021-09-18 12:03:45.145471,352
b'351\r\n',2021-09-18 12:03:45.145471,351
b'352\r\n',2021-09-18 12:03:45.147475,352
b'21\r\n',2021-09-18 12:03:45.148474,21
b'18\r\n',2021-09-18 12:03:45.148474,18
b'18\r\n',2021-09-18 12:03:45.148474,18
b'18\r\n',2021-09-18 12:03:45.148474,18
b'20\r\n',2021-09-18 12:03:45.148474,20
b'21\r\n',2021-09-18 12:03:45.148474,21
b'22\r\n',2021-09-18 12:03:45.148474,22
b'23\r\n',2021-09-18 12:03:45.149474,23
b'23\r\n',2021-09-18 12:03:45.149474,23
b'24\r\n',2021-09-18 12:03:45.149474,24
b'23\r\n',2021-09-18 12:03:45.149474,23
b'23\r\n',2021-09-18 12:03:45.152474,23
b'24\r\n',2021-09-18 12:03:45.152474,24
b'22\r\n',2021-09-18 12:03:45.152474,22
b'22\r\n',2021-09-18 12:03:45.152474,22
b'21\r\n',2021-09-18 12:03:45.152474,21
b'20\r\n',2021-09-18 12:03:45.152474,20
b'18\r\n',2021-09-18 12:03:45.152474,18
b'16\r\n',2021-09-18 12:03:45.153474,16
b'15\r\n',2021-09-18 12:03:45.153474,15
b'13\r\n',2021-09-18 12:03:45.153474,13
b'13\r\n',2021-09-18 12:03:45.153474,13
b'12\r\n',2021-09-18 12:03:45.153474,12
b'13\r\n',2021-09-18 12:03:45.156476,13
b'14\r\n',2021-09-18 12:03:45.156476,14
b'17\r\n',2021-09-18 12:03:45.156476,17
b'17\r\n',2021-09-18 12:03:45.156476,17
b'18\r\n',2021-09-18 12:03:45.156476,18
b'20\r\n',2021-09-18 12:03:45.156476,20
b'20\r\n',2021-09-18 12:03:45.157475,20
b'22\r\n',2021-09-18 12:03:45.157475,22
b'22\r\n',2021-09-18 12:03:45.157475,22
b'23\r\n',2021-09-18 12:03:45.157475,23
b'24\r\n',2021-09-18 12:03:45.157475,24
b'23\r\n',2021-09-18 12:03:45.157475,23
b'24\r\n',2021-09-18 12:03:45.160476,24
b'24\r\n',2021-09-18 12:03:45.160476,24
b'23\r\n',2021-09-18 12:03:45.160476,23
b'22\r\n',2021-09-18 12:03:45.160476,22
b'21\r\n',2021-09-18 12:03:45.160476,21
b'20\r\n',2021-09-18 12:03:45.161476,20
b'19\r\n',2021-09-18 12:03:45.161476,19
b'17\r\n',2021-09-18 12:03:45.161476,17
b'15\r\n',2021-09-18 12:03:45.161476,15
b'15\r\n',2021-09-18 12:03:45.161476,15
b'13\r\n',2021-09-18 12:03:45.161476,13
b'12\r\n',2021-09-18 12:03:45.161476,12
b'13\r\n',2021-09-18 12:03:45.164494,13
b'13\r\n',2021-09-18 12:03:45.164494,13
b'15\r\n',2021-09-18 12:03:45.164494,15
b'17\r\n',2021-09-18 12:03:45.164494,17
b'17\r\n',2021-09-18 12:03:45.165477,17
b'19\r\n',2021-09-18 12:03:45.165477,19
b'19\r\n',2021-09-18 12:03:45.165477,19
b'21\r\n',2021-09-18 12:03:45.165477,21
b'21\r\n',2021-09-18 12:03:45.165477,21
b'21\r\n',2021-09-18 12:03:45.165477,21
b'23\r\n',2021-09-18 12:03:45.165477,23
b'23\r\n',2021-09-18 12:03:45.166476,23
b'23\r\n',2021-09-18 12:03:45.168542,23
b'23\r\n',2021-09-18 12:03:45.168542,23
b'24\r\n',2021-09-18 12:03:45.168542,24
b'23\r\n',2021-09-18 12:03:45.168542,23
b'22\r\n',2021-09-18 12:03:45.169478,22
b'21\r\n',2021-09-18 12:03:45.169478,21
b'20\r\n',2021-09-18 12:03:45.169478,20
b'18\r\n',2021-09-18 12:03:45.169478,18
b'16\r\n',2021-09-18 12:03:45.169478,16
b'15\r\n',2021-09-18 12:03:45.169478,15
b'14\r\n',2021-09-18 12:03:45.169478,14
b'12\r\n',2021-09-18 12:03:45.170478,12
b'13\r\n',2021-09-18 12:03:45.172547,13
b'13\r\n',2021-09-18 12:03:45.172547,13
b'14\r\n',2021-09-18 12:03:45.172547,14
b'15\r\n',2021-09-18 12:03:45.172547,15
b'17\r\n',2021-09-18 12:03:45.173478,17
b'17\r\n',2021-09-18 12:03:45.173478,17
b'20\r\n',2021-09-18 12:03:45.173478,20
b'20\r\n',2021-09-18 12:03:45.173478,20
b'22\r\n',2021-09-18 12:03:45.173478,22
b'22\r\n',2021-09-18 12:03:45.173478,22
b'23\r\n',2021-09-18 12:03:45.173478,23
b'23\r\n',2021-09-18 12:03:45.174479,23
b'24\r\n',2021-09-18 12:03:45.176548,24
b'23\r\n',2021-09-18 12:03:45.176548,23
b'23\r\n',2021-09-18 12:03:45.176548,23
b'23\r\n',2021-09-18 12:03:45.176548,23
b'23\r\n',2021-09-18 12:03:45.177479,23
b'381\r\n',2021-09-18 12:03:45.177479,381
b'386\r\n',2021-09-18 12:03:45.177479,386
b'378\r\n',2021-09-18 12:03:45.177479,378
b'371\r\n',2021-09-18 12:03:45.177479,371
b'366\r\n',2021-09-18 12:03:45.177479,366
b'360\r\n',2021-09-18 12:03:45.178480,360
b'356\r\n',2021-09-18 12:03:45.180543,356
b'356\r\n',2021-09-18 12:03:45.180543,356
b'358\r\n',2021-09-18 12:03:45.181480,358
b'360\r\n',2021-09-18 12:03:45.181480,360
b'361\r\n',2021-09-18 12:03:45.181480,361
b'363\r\n',2021-09-18 12:03:45.181480,363
b'364\r\n',2021-09-18 12:03:45.181480,364
b'366\r\n',2021-09-18 12:03:45.181480,366
b'367\r\n',2021-09-18 12:03:45.182481,367
b'367\r\n',2021-09-18 12:03:45.184552,367
b'367\r\n',2021-09-18 12:03:45.184552,367
b'367\r\n',2021-09-18 12:03:45.185483,367
b'367\r\n',2021-09-18 12:03:45.185483,367
b'365\r\n',2021-09-18 12:03:45.185483,365
b'363\r\n',2021-09-18 12:03:45.185483,363
b'360\r\n',2021-09-18 12:03:45.185483,360
b'358\r\n',2021-09-18 12:03:45.185483,358
b'355\r\n',2021-09-18 12:03:45.186482,355
b'352\r\n',2021-09-18 12:03:45.186482,352
b'350\r\n',2021-09-18 12:03:45.188551,350
b'352\r\n',2021-09-18 12:03:45.188551,352
b'354\r\n',2021-09-18 12:03:45.189483,354
b'356\r\n',2021-09-18 12:03:45.189483,356
b'358\r\n',2021-09-18 12:03:45.189483,358
b'360\r\n',2021-09-18 12:03:45.189483,360
b'363\r\n',2021-09-18 12:03:45.189483,363
b'364\r\n',2021-09-18 12:03:45.190483,364
b'366\r\n',2021-09-18 12:03:45.190483,366
b'367\r\n',2021-09-18 12:03:45.192554,367
b'368\r\n',2021-09-18 12:03:45.192554,368
b'33\r\n',2021-09-18 12:03:45.193483,33
b'24\r\n',2021-09-18 12:03:45.193483,24
b'23\r\n',2021-09-18 12:03:45.193483,23
b'22\r\n',2021-09-18 12:03:45.193483,22
b'22\r\n',2021-09-18 12:03:45.193483,22
b'21\r\n',2021-09-18 12:03:45.194487,21
b'19\r\n',2021-09-18 12:03:45.194487,19
b'17\r\n',2021-09-18 12:03:45.194487,17
b'16\r\n',2021-09-18 12:03:45.194487,16
b'14\r\n',2021-09-18 12:03:45.194487,14
b'13\r\n',2021-09-18 12:03:45.197486,13
b'13\r\n',2021-09-18 12:03:45.197486,13
b'13\r\n',2021-09-18 12:03:45.197486,13
b'14\r\n',2021-09-18 12:03:45.197486,14
b'15\r\n',2021-09-18 12:03:45.197486,15
b'16\r\n',2021-09-18 12:03:45.197486,16
b'17\r\n',2021-09-18 12:03:45.197486,17
b'19\r\n',2021-09-18 12:03:45.198486,19
b'20\r\n',2021-09-18 12:03:45.198486,20
b'21\r\n',2021-09-18 12:03:45.198486,21
b'22\r\n',2021-09-18 12:03:45.198486,22
b'22\r\n',2021-09-18 12:03:45.198486,22
