Raw,Time,Amplitude
b'87',7.1661531,135
b'C1',7.1661874,193
b'B8',7.1662213,184
b'7E',7.1662551,126
b'1B',7.1662887,27
b'97',7.1663243,151
b'F1',7.1663586,241
b'B9',7.1663918,185
b'84',7.1664269,132
b'18',7.1664607,24
b'98',7.1664945,152
b'51',7.1665281,81
b'89',7.1665616,137
b'86',7.1665961,134
b'18',7.1667118,24
b'98',7.1667564,152
b'71',7.1667917,113
b'89',7.1668251,137
b'88',7.1668588,136
b'18',7.1668931,24
b'C8',7.1669268,200
b'81',7.169878,129
b'7E',7.17005,126
b'88',7.1700873,136
b'17',7.1701227,23
b'10',7.1701571,16
b'4E',7.1701917,78
b'D5',7.1702264,213
b'93',7.1702606,147
b'BD',7.1702946,189
b'5A',7.1703305,90
b'38',7.1703646,56
b'C5',7.1704029,197
b'B3',7.1704398,179
b'6B',7.1704752,107
b'5C',7.1705104,92
b'34',7.1705456,52
b'B5',7.1705806,181
b'C3',7.1706159,195
b'2A',7.1706591,42
b'64',7.1706946,100
b'2B',7.1707298,43
b'96',7.1707643,150
b'52',7.1708406,82
b'98',7.1709051,152
b'67',7.1738991,103
b'29',7.1740281,41
b'96',7.1740729,150
b'92',7.1741137,146
b'8A',7.1741481,138
b'6C',7.1741823,108
b'28',7.174216,40
b'A6',7.1742496,166
b'E2',7.1742833,226
b'7A',7.1743172,122
b'70',7.174353,112
b'27',7.1743883,39
b'A7',7.1744223,167
b'22',7.174456,34
b'6A',7.1744891,106
b'78',7.1745225,120
b'22',7.1745556,34
b'A7',7.1745889,167
b'92',7.1746224,146
b'2A',7.1746557,42
b'7B',7.1746889,123
b'1E',7.1747224,30
b'A7',7.174756,167
b'C2',7.174791,194
b'1A',7.1781425,26
b'7D',7.178317,125
b'20',7.1783541,32
b'A8',7.1783894,168
b'11',7.1784243,17
b'CA',7.1784585,202
b'7E',7.1785357,126
b'1E',7.1785715,30
b'A7',7.1786069,167
b'E1',7.1786421,225
b'D9',7.1786773,217
b'82',7.1787158,130
b'19',7.1787519,25
b'88',7.1787867,136
b'21',7.1788217,33
b'88',7.1788567,136
b'82',7.1788996,130
b'17',7.1789352,23
b'88',7.17897,136
b'21',7.179005,33
b'67',7.1790414,103
b'82',7.1790818,130
b'15',7.1791194,21
b'78',7.1791564,120
b'21',7.182247,33
b'57',7.1824182,87
b'83',7.1824554,131
b'13',7.1824904,19
b'88',7.1825252,136
b'41',7.1825599,65
b'51',7.1825938,81
b'64',7.1826279,100
b'EC',7.1826615,236
b'54',7.1826953,84
b'3C',7.1827287,60
b'C5',7.182762,197
b'73',7.1827975,115
b'BC',7.1828321,188
b'59',7.1828654,89
b'3A',7.182899,58
b'D5',7.1829327,213
b'C3',7.1829663,195
b'9C',7.1829998,156
b'65',7.1830668,101
b'31',7.1831011,49
b'C6',7.1831352,198
b'73',7.1831687,115
b'0C',7.1832044,12
b'68',7.18616,104
b'2F',7.1863385,47
b'C6',7.1863759,198
b'A2',7.1864117,162
b'EC',7.1864608,236
b'6B',7.1864959,107
b'2D',7.1865301,45
b'C6',7.1865643,198
b'D2',7.1865978,210
b'BC',7.1866314,188
b'6E',7.18667,110
b'29',7.1867042,41
b'A6',7.1867376,166
b'E2',7.1867737,226
b'89',7.1868083,137
b'74',7.1868423,116
b'22',7.186876,34
b'97',7.1869097,151
b'42',7.1869431,66
b'18',7.1869766,24
b'74',7.1870098,116
b'1F',7.1870441,31
b'87',7.1870777,135
b'51',7.1871111,81
b'E8',7.190358,232
b'76',7.1905297,118
b'1E',7.1905669,30
b'87',7.1906022,135
b'71',7.1906372,113
b'E8',7.1906712,232
b'79',7.1907051,121
b'1D',7.1907393,29
b'97',7.1907737,151
b'A1',7.19081,161
b'D9',7.1908437,217
b'80',7.1908774,128
b'1B',7.1909112,27
b'98',7.1909448,152
b'11',7.1909834,17
b'A9',7.1910172,169
b'82',7.1910518,130
b'1A',7.1910859,26
b'98',7.1911196,152
b'31',7.1911568,49
b'A9',7.1911905,169
b'84',7.1912242,132
b'1A',7.1912582,26
b'A8',7.1912916,168
b'51',7.1944655,81
b'9A',7.1947033,154
b'86',7.1947403,134
b'19',7.1947757,25
b'98',7.1948099,152
b'71',7.1948437,113
b'81',7.1948775,129
b'15',7.1949112,21
b'7E',7.1949449,126
b'51',7.1949872,81
b'42',7.1950409,66
b'D5',7.1950749,213
b'24',7.1951085,36
b'0D',7.195142,13
b'53',7.1951755,83
b'3D',7.1952181,61
b'C5',7.1952527,197
b'43',7.1952868,67
b'BB',7.1953215,187
b'5D',7.1953555,93
b'31',7.1953894,49
b'A5',7.1954231,165
b'E3',7.1954565,227
b'0A',7.1954902,10
b'60',7.1986586,96
b'2E',7.1988028,46
b'A6',7.1988411,166
b'12',7.1988908,18
b'8A',7.1989403,138
b'64',7.1989825,100
b'2C',7.1990247,44
b'A6',7.1990759,166
b'62',7.199133,98
b'CA',7.1991716,202
b'6E',7.199205,110
b'27',7.1992389,39
b'A6',7.1992787,166
b'A2',7.1993132,162
b'BA',7.199347,186
b'72',7.1993805,114
b'26',7.199416,38
b'A7',7.1994504,167
b'32',7.1994837,50
b'5A',7.1995172,90
b'75',7.1995505,117
b'25',7.199584,37
b'B7',7.1996315,183
b'62',7.1996661,98
b'4B',7.2027116,75
b'78',7.2028415,120
b'23',7.2028873,35
b'B7',7.2029289,183
b'92',7.2029696,146
b'3B',7.2030099,59
b'7A',7.2030496,122
b'22',7.20309,34
b'B7',7.2031954,183
b'A1',7.2032429,161
b'EA',7.2032838,234
b'7F',7.2033261,127
b'1D',7.2033684,29
b'97',7.2034095,151
b'F1',7.2034594,241
b'C9',7.2034988,201
b'7F',7.2035383,127
b'1A',7.2035802,26
b'87',7.2036265,135
b'F1',7.203668,241
b'98',7.2037048,152
b'7F',7.2037408,127
b'18',7.203778,24
b'77',7.2038162,119
b'F1',7.2067665,241
b'77',7.2069427,119
b'7F',7.2069801,127
b'17',7.2070149,23
b'78',7.2070495,120
b'11',7.2070836,17
b'79',7.2071172,121
b'85',7.2071514,133
b'15',7.2071858,21
b'B8',7.2072198,184
b'61',7.2072678,97
b'5E',7.207302,94
b'87',7.2073356,135
b'15',7.2073689,21
b'11',7.2074025,17
b'55',7.2074359,85
b'D5',7.207469,213
b'14',7.2075022,20
b'1C',7.2075851,28
b'5C',7.207621,92
b'38',7.207656,56
b'D5',7.2076908,213
b'E3',7.2077257,227
b'7D',7.2077606,125
b'61',7.2108719,97
b'36',7.2110539,54
b'D6',7.2110939,214
b'23',7.2111304,35
b'5C',7.2111706,92
b'64',7.2112134,100
b'33',7.2112566,51
b'C6',7.211299,198
b'63',7.2113474,99
b'2C',7.2114045,44
b'67',7.2114453,103
b'30',7.2114801,48
b'C6',7.2115138,198
b'82',7.2115474,130
b'EA',7.2115806,234
b'6F',7.2116142,111
b'28',7.2116886,40
b'A6',7.2117229,166
b'F2',7.2117562,242
b'69',7.2117922,105
b'6F',7.211826,111
b'24',7.2118602,36
b'97',7.2118943,151
b'02',7.2119279,2
b'38',7.2119614,56
b'70',7.2150274,112
b'22',7.2151748,34
b'87',7.2152148,135
b'12',7.2152547,18
b'18',7.2152908,24
b'73',7.2153271,115
b'21',7.2153628,33
b'87',7.2153988,135
b'42',7.215434,66
b'09',7.2154875,9
b'7A',7.2155237,122
b'1D',7.2155597,29
b'97',7.215595,151
b'C1',7.2156685,193
b'D9',7.2157095,217
b'7D',7.2157438,125
b'1D',7.2157779,29
b'97',7.2158119,151
b'F1',7.2158457,241
b'DA',7.2158817,218
b'80',7.2159158,128
b'1A',7.2159495,26
b'A8',7.2159828,168
b'11',7.2160165,17
b'CA',7.2190233,202
b'82',7.219172,130
b'1C',7.2192147,28
b'98',7.2192579,152
b'61',7.2192968,97
b'99',7.2193375,153
b'86',7.2193761,134
b'18',7.2194184,24
b'98',7.2194569,152
b'71',7.219495,113
b'89',7.2195492,137
b'87',7.2195889,135
b'17',7.2196279,23
b'B8',7.2197061,184
b'71',7.2197424,113
b'6D',7.2197788,109
b'87',7.2198182,135
b'15',7.2198553,21
b'F8',7.2198914,248
b'71',7.2199274,113
b'41',7.2199656,65
b'14',7.2200021,20
b'8B',7.2200376,139
b'57',7.2200736,87
b'36',7.2230878,54
b'A5',7.2233187,165
b'83',7.2233638,131
b'4A',7.2234003,74
b'5A',7.2234351,90
b'33',7.2234693,51
b'A5',7.2235035,165
b'D3',7.2235373,211
b'2A',7.2235718,42
b'5F',7.2236061,95
b'31',7.2236404,49
b'B6',7.2236745,182
b'13',7.2237084,19
b'1A',7.2237436,26
b'6A',7.2237826,106
b'26',7.2238195,38
b'B6',7.2238551,182
b'C2',7.2238911,194
b'AB',7.2239264,171
b'6E',7.2239603,110
b'29',7.2240038,41
b'B7',7.2240437,183
b'02',7.2240777,2
b'9B',7.2241108,155
b'71',7.2272405,113
b'28',7.2274125,40
b'B7',7.2274498,183
b'32',7.2274859,50
b'7B',7.2275209,123
b'74',7.2275774,116
b'26',7.2276298,38
b'B7',7.2276654,183
b'52',7.227701,82
b'5A',7.2277367,90
b'7B',7.2277719,123
b'21',7.2278076,33
b'A7',7.2278426,167
b'B2',7.227882,178
b'0A',7.2279228,10
b'7B',7.2279788,123
b'1F',7.2280241,31
b'97',7.2280601,151
b'B1',7.2280958,177
b'D9',7.2281315,217
b'7B',7.2281667,123
b'1C',7.228207,28
b'87',7.2282457,135
b'B1',7.2282814,177
b'B8',7.2313708,184
b'7B',7.2315423,123
b'1A',7.2316184,26
b'77',7.2316554,119
b'C1',7.2316915,193
b'97',7.2317278,151
b'80',7.2317646,128
b'17',7.2318008,23
b'78',7.2318372,120
b'21',7.231873,33
b'78',7.2319087,120
b'83',7.2319444,131
b'17',7.2319796,23
b'88',7.2320147,136
b'41',7.23205,65
b'78',7.2320853,120
b'85',7.2321251,133
b'17',7.2321692,23
b'98',7.2322045,152
b'71',7.2322403,113
b'7C',7.2322758,124
b'87',7.2323114,135
b'17',7.2323469,23
b'E8',7.2323884,232
b'91',7.235493,145
b'71',7.235719,113
b'E4',7.2357598,228
b'DD',7.2357976,221
b'5A',7.2358341,90
b'3B',7.2358704,59
b'D5',7.2359063,213
b'C3',7.235942,195
b'9D',7.2359776,157
b'5E',7.2360129,94
b'38',7.2360498,56
b'D5',7.2360865,213
b'F3',7.2361228,243
b'6C',7.2361588,108
b'68',7.2361945,104
b'2F',7.2362304,47
b'C6',7.2362755,198
b'82',7.2363111,130
b'DA',7.2363464,218
b'69',7.2363819,105
b'2B',7.2364176,43
b'A6',7.2364532,166
b'92',7.2364888,146
b'99',7.2365243,153
b'6A',7.2394933,106
b'27',7.2397209,39
b'96',7.2397601,150
b'B2',7.2397979,178
b'28',7.2398348,40
b'6C',7.2398714,108
b'25',7.239907,37
b'96',7.2399428,150
b'D2',7.2399782,210
b'58',7.2400138,88
b'74',7.2400491,116
b'20',7.2400847,32
b'97',7.24012,151
b'62',7.2401564,98
b'09',7.2401925,9
b'78',7.2402286,120
b'20',7.240304,32
b'97',7.2403402,151
b'92',7.240376,146
b'0A',7.2404117,10
b'7B',7.2404469,123
b'20',7.2404824,32
b'A7',7.2405176,167
b'C1',7.2405528,193
b'FA',7.243518,250
b'7D',7.243773,125
b'1F',7.2438142,31
b'A7',7.2438538,167
b'F1',7.24389,241
b'EA',7.2439263,234
b'83',7.243962,131
b'1B',7.2439979,27
b'A8',7.2440335,168
b'41',7.2440878,65
b'8A',7.2441247,138
b'84',7.2441607,132
b'1A',7.2441964,26
b'98',7.2442329,152
b'51',7.2442688,81
b'99',7.2443047,153
b'85',7.2443475,133
b'18',7.2443832,24
b'98',7.244419,152
b'51',7.2444549,81
b'78',7.2444902,120
b'84',7.2445254,132
b'16',7.2445603,22
b'88',7.2445955,136
b'41',7.2478851,65
b'51',7.2480306,81
b'34',7.2480726,52
b'FB',7.2481107,251
b'50',7.2481476,80
b'3B',7.2481847,59
b'B5',7.2482211,181
b'23',7.2482579,35
b'9B',7.2482939,155
b'54',7.2483298,84
b'38',7.2483658,56
b'B5',7.2484017,181
b'73',7.2484372,115
b'7A',7.2484728,122
b'61',7.2488541,97
b'30',7.248958,48
b'A6',7.2490028,166
b'33',7.2490462,51
b'0B',7.2490888,11
b'65',7.2491317,101
b'2F',7.2491736,47
b'C6',7.249239,198
b'82',7.2492821,130
b'EC',7.2493231,236
b'6A',7.2518066,106
b'2D',7.2519747,45
b'C6',7.2520176,198
b'B2',7.2520612,178
b'DC',7.2521013,220
b'6D',7.2521404,109
b'2C',7.2521795,44
b'C6',7.2522182,198
b'E2',7.2522571,226
b'BB',7.2522956,187
b'75',7.2523344,117
b'25',7.2523725,37
b'B7',7.252411,183
b'62',7.2524496,98
b'4A',7.2524886,74
b'77',7.2525399,119
b'23',7.2525785,35
b'A7',7.2526169,167
b'72',7.2526927,114
b'2A',7.2527312,42
b'77',7.2527697,119
b'20',7.2528082,32
b'97',7.2528463,151
b'71',7.2528846,113
b'F8',7.2558922,248
b'78',7.256074,120
b'1E',7.2561156,30
b'87',7.2561545,135
b'81',7.2561924,129
b'D7',7.2562295,215
b'7C',7.256266,124
b'19',7.2563033,25
b'77',7.2563416,119
b'D1',7.25638,209
b'98',7.256419,152
b'7E',7.2564575,126
b'19',7.2564946,25
b'88',7.2565319,136
b'01',7.2565685,1
b'98',7.256625,152
b'81',7.256679,129
b'19',7.2567155,25
b'98',7.2567526,152
b'21',7.2567896,33
b'99',7.2568258,153
b'84',7.2568764,132
b'19',7.2569139,25
b'98',7.2569508,152
b'51',7.2599058,81
b'9D',7.2600188,157
b'89',7.2600638,137
b'17',7.2601052,23
b'10',7.2601453,16
b'59',7.2601841,89
b'E5',7.260223,229
b'04',7.2602633,4
b'3E',7.26041,62
b'53',7.2604711,83
b'3A',7.2605096,58
b'E5',7.2605482,229
b'54',7.2605867,84
b'0D',7.260644,13
b'5F',7.2607002,95
b'37',7.2607389,55
b'D6',7.260777,214
b'03',7.2608153,3
b'5C',7.2608535,92
b'61',7.2608914,97
b'33',7.2609293,51
b'B6',7.2609676,182
b'23',7.2610072,35
b'1A',7.2610461,26
b'63',7.2640048,99
b'2E',7.2641768,46
b'A6',7.2642942,166
b'32',7.2643493,50
b'DA',7.2643919,218
b'64',7.2644352,100
b'2B',7.2644768,43
b'96',7.2645176,150
b'52',7.2645589,82
b'98',7.2646012,152
b'6D',7.2646787,109
b'24',7.2647194,36
b'96',7.2647661,150
b'F2',7.2648064,242
b'49',7.2648465,73
b'71',7.2648882,113
b'20',7.2649296,32
b'97',7.2649709,151
b'32',7.2650114,50
b'3A',7.2650494,58
b'74',7.265089,116
b'23',7.2651347,35
b'A7',7.2651819,167
b'62',7.2652269,98
b'3A',7.2652675,58
b'77',7.2682422,119
b'22',7.2684172,34
b'A7',7.2684565,167
b'92',7.2684928,146
b'2A',7.2685272,42
b'7E',7.2685612,126
b'1E',7.2685949,30
b'A7',7.2686492,167
b'F1',7.2687009,241
b'EA',7.2687365,234
b'80',7.2687721,128
b'1D',7.2688077,29
b'A8',7.2688433,168
b'11',7.2688791,17
b'DA',7.2689143,218
b'81',7.2689494,129
b'1C',7.2689845,28
b'A8',7.2690287,168
b'11',7.2690639,17
b'B9',7.2690991,185
b'81',7.2691341,129
b'19',7.2691694,25
b'98',7.2692043,152
b'11',7.2692397,17
b'88',7.2724022,136
b'84',7.2726025,132
b'15',7.2727055,21
b'88',7.2727468,136
b'41',7.2727846,65
b'49',7.272821,73
b'84',7.2728569,132
b'14',7.2728928,20
b'B8',7.2729313,184
b'51',7.2729668,81
b'3F',7.273003,63
b'86',7.273039,134
b'13',7.2730746,19
b'12',7.2731099,18
b'51',7.2731453,81
b'B5',7.2731808,181
b'A3',7.2732161,163
b'6B',7.2732542,107
b'5C',7.2732896,92
b'35',7.2733255,53
b'C5',7.273361,197
b'F3',7.2733963,243
b'5C',7.2734316,92
b'61',7.2734674,97
b'34',7.2763854,52
b'C6',7.2765601,198
b'33',7.2765975,51
b'3C',7.2766326,60
b'65',7.2767101,101
b'32',7.276747,50
b'C6',7.2767827,198
b'73',7.2768185,115
b'1C',7.2768542,28
b'6F',7.2768895,111
b'2A',7.2769246,42
b'B7',7.2769599,183
b'02',7.2769954,2
b'AB',7.2770307,171
b'71',7.2770672,113
b'28',7.2771032,40
b'B7',7.2771473,183
b'22',7.2771827,34
b'7B',7.2772185,123
b'72',7.2772539,114
b'26',7.2772893,38
b'A7',7.2773245,167
b'32',7.2773595,50
b'49',7.2773947,73
b'73',7.2804838,115
b'22',7.2806815,34
b'97',7.2807375,151
b'32',7.2807752,50
b'18',7.2808116,24
b'78',7.2808502,120
b'1D',7.2808871,29
b'87',7.2809248,135
b'91',7.2809607,145
b'B7',7.280997,183
b'79',7.2810333,121
b'1B',7.2810691,27
b'87',7.2811048,135
b'B1',7.2811405,177
b'B8',7.2811762,184
b'7C',7.2812118,124
b'1B',7.2812548,27
b'87',7.2812908,135
b'D1',7.2813264,209
b'B9',7.2813627,185
b'7F',7.281399,127
b'1B',7.2814349,27
b'98',7.2814707,152
b'01',7.2815065,1
b'B9',7.2846328,185
b'85',7.2848662,133
b'18',7.2849058,24
b'98',7.2849431,152
b'61',7.2849794,97
b'89',7.2850155,137
b'87',7.2850545,135
b'18',7.2850928,24
b'98',7.2851286,152
b'71',7.2851664,113
b'6B',7.2852022,107
b'88',7.2852376,136
b'17',7.2852731,23
b'E8',7.2853095,232
b'91',7.2853462,145
b'71',7.2853908,113
b'C4',7.2854268,196
b'FD',7.2854623,253
b'59',7.2854983,89
b'3B',7.2855338,59
b'D5',7.285583,213
b'A3',7.2856195,163
b'2C',7.2856553,44
b'5B',7.2856908,91
b'36',7.2887393,54
b'B5',7.2889911,181
b'C3',7.2890299,195
b'4B',7.289067,75
b'5D',7.2891066,93
b'32',7.289143,50
b'A5',7.2891791,165
b'E3',7.289217,227
b'09',7.2892536,9
b'66',7.2892888,102
b'29',7.289324,41
b'96',7.2893596,150
b'72',7.2893946,114
b'99',7.2894296,153
b'69',7.2894647,105
b'28',7.2895078,40
b'A6',7.2895434,166
b'B2',7.2895787,178
b'8A',7.2896141,138
b'6D',7.2896493,109
b'28',7.2896847,40
b'A6',7.2897197,166
b'F2',7.2897731,242
b'7A',7.2898255,122
b'71',7.2928743,113
b'27',7.2930328,39
b'A7',7.2930822,167
b'32',7.2931236,50
b'6A',7.293163,106
b'79',7.2931997,121
b'22',7.2932359,34
b'A7',7.2932722,167
b'A2',7.2933271,162
b'1A',7.2933643,26
b'7B',7.2934003,123
b'21',7.2934361,33
b'A7',7.2934721,167
b'C2',7.2935076,194
b'0A',7.2935434,10
b'7D',7.2935791,125
b'1F',7.2936146,31
b'A7',7.2936499,167
b'E1',7.2936859,225
b'EA',7.2937214,234
b'7E',7.2937571,126
b'1D',7.2937927,29
b'A7',7.293828,167
b'E1',7.2938637,225
b'C9',7.2969327,201
b'82',7.2970504,130
b'18',7.2971434,24
b'88',7.2971784,136
b'21',7.2972127,33
b'78',7.2972464,120
b'81',7.2972802,129
b'16',7.2973136,22
b'78',7.2973471,120
b'11',7.2973829,17
b'67',7.2974189,103
b'82',7.2974527,130
b'15',7.2974861,21
b'78',7.2975202,120
b'31',7.2975545,49
b'57',7.2975889,87
b'84',7.2976227,132
b'15',7.2976639,21
b'98',7.2977378,152
b'51',7.2977899,81
b'51',7.2978576,81
b'84',7.2978936,132
b'EC',7.2979294,236
b'56',7.2979647,86
b'3C',7.301034,60
b'D5',7.3011508,213
b'83',7.3012429,131
b'AD',7.3012807,173
b'5B',7.301315,91
b'39',7.3013489,57
b'D5',7.301384,213
b'D3',7.3014181,211
b'8C',7.3014622,140
b'66',7.3014969,102
b'31',7.3015377,49
b'C6',7.3015723,198
b'82',7.3016064,130
b'FC',7.3016402,252
b'6A',7.3016752,106
b'2E',7.3017941,46
b'C6',7.3018315,198
b'B2',7.3018674,178
b'DC',7.3019033,220
b'6C',7.3019389,108
b'2C',7.3019741,44
b'C6',7.3020093,198
b'D2',7.3020443,210
b'AB',7.3020797,171
b'6E',7.3051398,110
b'28',7.305315,40
b'A6',7.3053524,166
b'E2',7.3053876,226
b'79',7.305422,121
b'73',7.3054561,115
b'21',7.30549,33
b'87',7.3055237,135
b'42',7.3055573,66
b'08',7.3055913,8
b'74',7.3056259,116
b'1F',7.3056633,31
b'87',7.3056978,135
b'51',7.3057721,81
b'E8',7.3058077,232
b'76',7.3058434,118
b'1B',7.305879,27
b'87',7.3059223,135
b'81',7.3059575,129
b'E8',7.3059928,232
b'7A',7.3060277,122
b'1E',7.3060628,30
b'87',7.3060976,135
b'F1',7.3061326,241
b'B9',7.3092549,185
b'80',7.3093717,128
b'1B',7.3094085,27
b'98',7.3094993,152
b'21',7.3095342,33
b'B9',7.3095682,185
b'83',7.3096021,131
b'1A',7.3096384,26
b'A8',7.3096722,168
b'41',7.3097059,65
b'AA',7.3097605,170
b'84',7.3098128,132
b'1A',7.3098502,26
b'A8',7.3098867,168
b'51',7.3099223,81
b'9A',7.309958,154
b'86',7.3099931,134
b'19',7.3100373,25
b'98',7.3100731,152
b'71',7.3101093,113
b'81',7.3101458,129
b'25',7.3101816,37
b'6D',7.310217,109
b'51',7.3102526,81
b'41',7.3131968,65
b'D5',7.3133259,213
b'23',7.3133696,35
b'FC',7.3134113,252
b'53',7.3134462,83
b'3C',7.3134804,60
b'B5',7.3135143,181
b'43',7.3135482,67
b'9A',7.3135821,154
b'5D',7.3136157,93
b'2B',7.3136492,43
b'A5',7.3136828,165
b'F2',7.3137159,242
b'FA',7.3137933,250
b'60',7.313876,96
b'2E',7.3139118,46
b'A6',7.3139474,166
b'32',7.3139837,50
b'DA',7.31402,218
b'65',7.3140558,101
b'2C',7.314096,44
b'A6',7.3141317,166
b'72',7.3141676,114
b'CA',7.3142039,202
b'69',7.3173922,105
b'2B',7.317569,43
b'B6',7.3176063,182
b'B2',7.3176417,178
b'BA',7.317676,186
b'73',7.31771,115
b'26',7.3177828,38
b'A7',7.3178216,167
b'42',7.3178571,66
b'5A',7.3178928,90
b'76',7.3179283,118
b'25',7.3179642,37
b'B7',7.3179996,183
b'72',7.3180352,114
b'4B',7.3180728,75
b'78',7.3181092,120
b'23',7.3181525,35
b'B7',7.3181887,183
b'92',7.3182249,146
b'2B',7.3182604,43
b'7A',7.3182957,122
b'21',7.3183318,33
b'A7',7.3183673,167
b'A2',7.3184028,162
b'0A',7.3184381,10
b'7E',7.3214852,126
b'1C',7.3216592,28
b'97',7.3216968,151
b'E1',7.3217548,225
b'B8',7.3218091,184
b'7E',7.3218459,126
b'1A',7.3218824,26
b'87',7.3219182,135
b'E1',7.3219538,225
b'97',7.3219895,151
b'7E',7.3220247,126
b'18',7.32206,24
b'77',7.3220952,119
b'F1',7.3221305,241
b'77',7.322169,119
b'80',7.3222053,128
b'17',7.3222405,23
b'78',7.3222845,120
b'11',7.3223195,17
b'78',7.3223548,120
b'85',7.3223898,133
b'15',7.3224249,21
b'B8',7.32246,184
b'61',7.3224953,97
b'6E',7.3256263,110
b'88',7.3258473,136
b'15',7.3258862,21
b'11',7.325924,17
b'56',7.3259604,86
b'D5',7.3259961,213
b'14',7.3260325,20
b'1D',7.3260681,29
b'5C',7.3261032,92
b'39',7.3261389,57
b'D5',7.3261744,213
b'F3',7.3262097,243
b'7D',7.3262449,125
b'61',7.3262802,97
b'36',7.3263154,54
b'D6',7.3263537,214
b'23',7.3265113,35
b'5C',7.3265608,92
b'64',7.3266049,100
b'33',7.3266478,51
b'C6',7.3266902,198
b'52',7.3267308,82
b'CC',7.3267737,204
b'66',7.3268357,102
b'30',7.3296222,48
b'C6',7.329842,198
b'72',7.3298859,114
b'EA',7.3299233,234
b'6D',7.3299602,109
b'27',7.3299966,39
b'A6',7.3300326,166
b'E2',7.3300692,226
b'69',7.3301079,105
b'6E',7.3301436,110
b'24',7.330179,36
b'96',7.3302147,150
b'E2',7.3302502,226
b'38',7.3302859,56
b'6F',7.3303213,111
b'22',7.3303567,34
b'87',7.3304344,135
b'12',7.3304712,18
b'29',7.3305064,41
b'73',7.3305421,115
b'21',7.3305774,33
b'97',7.3306126,151
b'42',7.3306478,66
b'19',7.3306828,25
b'7B',7.3337602,123
b'1E',7.3340018,30
b'97',7.3340409,151
b'C1',7.3340778,193
b'B9',7.3341142,185
b'7E',7.3341502,126
b'1D',7.3341856,29
b'97',7.3342211,151
b'F1',7.3342567,241
b'DA',7.3342924,218
b'80',7.3343278,128
b'1D',7.3343636,29
b'A8',7.3343988,168
b'11',7.3344341,17
b'CA',7.3344696,202
b'82',7.3345137,130
b'1C',7.3345496,28
b'A8',7.3345886,168
b'21',7.334625,33
b'BA',7.3346623,186
b'86',7.3346981,134
b'18',7.334734,24
b'98',7.3347696,152
b'61',7.3348052,97
b'89',7.3379261,137
b'87',7.3381352,135
b'17',7.338174,23
b'A8',7.3382112,168
b'61',7.3382472,97
b'6B',7.3382834,107
b'86',7.3383192,134
b'15',7.3383547,21
b'D8',7.3383899,216
b'61',7.3384253,97
b'4F',7.3384602,79
b'86',7.3384955,134
b'13',7.3385301,19
b'11',7.3385652,17
b'46',7.3385999,70
b'A5',7.3386429,165
b'73',7.3386781,115
b'5A',7.3387134,90
b'5A',7.338752,90
b'34',7.338788,52
b'B5',7.3388229,181
b'C3',7.3388957,195
b'3B',7.3389288,59
b'5F',7.3389621,95
b'33',7.342198,51
b'B6',7.3423607,182
b'13',7.3424092,19
b'2B',7.3424537,43
b'6A',7.3424968,106
b'2C',7.3425404,44
b'B6',7.3425834,182
b'C2',7.3426246,194
b'BC',7.3426687,188
b'6E',7.342713,110
b'2A',7.3428249,42
b'C6',7.3428943,198
b'F2',7.3429358,242
b'AB',7.3429722,171
b'71',7.343012,113
b'29',7.3430479,41
b'B7',7.3430841,183
b'22',7.3431199,34
b'8B',7.343156,139
b'73',7.3431955,115
b'27',7.3432325,39
b'B7',7.3432689,183
b'42',7.3433054,66
b'6A',7.3433415,106
b'7A',7.3461361,122
b'21',7.3462526,33
b'A7',7.3462895,167
b'A2',7.3463254,162
b'09',7.3463598,9
b'7A',7.346394,122
b'1E',7.3464277,30
b'87',7.3464612,135
b'A1',7.3464952,161
b'D8',7.3465293,216
b'7A',7.3465627,122
b'1C',7.3465986,28
b'87',7.3466321,135
b'B1',7.3466657,177
b'B7',7.3466991,183
b'7B',7.3467324,123
b'17',7.3467723,23
b'87',7.3468451,135
b'C1',7.3468804,193
b'A7',7.3469157,167
b'81',7.3469537,129
b'17',7.3469898,23
b'88',7.347025,136
b'21',7.34706,33
b'78',7.3501549,120
b'83',7.3503269,131
b'17',7.3503638,23
b'88',7.3503992,136
b'41',7.3504341,65
b'79',7.3504686,121
b'86',7.3505025,134
b'17',7.3505361,23
b'98',7.3505696,152
b'71',7.3506031,113
b'7B',7.3506366,123
b'87',7.3506722,135
b'17',7.3507055,23
b'D8',7.3507402,216
b'91',7.3507736,145
b'71',7.3508469,113
b'D4',7.3508902,212
b'ED',7.3509257,237
b'59',7.3509605,89
b'3C',7.3509956,60
b'D5',7.3510307,213
b'B3',7.3510688,179
b'AD',7.3511044,173
b'5D',7.3511396,93
b'38',7.3542527,56
b'D5',7.3544275,213
b'E3',7.3544647,227
b'7C',7.3544997,124
b'66',7.3545343,102
b'2E',7.3545695,46
b'B6',7.3546038,182
b'72',7.3546379,114
b'DA',7.3546715,218
b'67',7.354705,103
b'26',7.3547382,38
b'A6',7.3547716,166
b'82',7.3548439,130
b'99',7.354879,153
b'69',7.3549142,105
b'27',7.3549493,39
b'96',7.3549842,150
b'A2',7.355027,162
b'69',7.355062,105
b'6B',7.3550973,107
b'26',7.3551356,38
b'96',7.355171,150
b'D2',7.3552098,210
b'69',7.3552456,105
b'74',7.3582258,116
b'21',7.3583939,33
b'97',7.3584323,151
