Raw,Time,Amplitude
b'991\r\n',2021-09-18 12:40:33.154100,991
b'990\r\n',2021-09-18 12:40:33.157106,990
b'990\r\n',2021-09-18 12:40:33.157106,990
b'990\r\n',2021-09-18 12:40:33.157106,990
b'32\r\n',2021-09-18 12:40:33.157106,32
b'20\r\n',2021-09-18 12:40:33.157106,20
b'17\r\n',2021-09-18 12:40:33.157106,17
b'15\r\n',2021-09-18 12:40:33.157106,15
b'15\r\n',2021-09-18 12:40:33.158101,15
b'14\r\n',2021-09-18 12:40:33.158101,14
b'13\r\n',2021-09-18 12:40:33.158101,13
b'14\r\n',2021-09-18 12:40:33.158101,14
b'11\r\n',2021-09-18 12:40:33.160163,11
b'990\r\n',2021-09-18 12:40:33.161108,990
b'991\r\n',2021-09-18 12:40:33.161108,991
b'990\r\n',2021-09-18 12:40:33.161108,990
b'582\r\n',2021-09-18 12:40:33.161108,582
b'26\r\n',2021-09-18 12:40:33.161108,26
b'22\r\n',2021-09-18 12:40:33.162102,22
b'23\r\n',2021-09-18 12:40:33.162102,23
b'23\r\n',2021-09-18 12:40:33.162102,23
b'23\r\n',2021-09-18 12:40:33.162102,23
b'24\r\n',2021-09-18 12:40:33.162102,24
b'24\r\n',2021-09-18 12:40:33.162102,24
b'23\r\n',2021-09-18 12:40:33.165108,23
b'974\r\n',2021-09-18 12:40:33.165108,974
b'990\r\n',2021-09-18 12:40:33.165108,990
b'990\r\n',2021-09-18 12:40:33.165108,990
b'990\r\n',2021-09-18 12:40:33.166105,990
b'43\r\n',2021-09-18 12:40:33.166105,43
b'18\r\n',2021-09-18 12:40:33.166105,18
b'16\r\n',2021-09-18 12:40:33.166105,16
b'13\r\n',2021-09-18 12:40:33.166105,13
b'12\r\n',2021-09-18 12:40:33.166105,12
b'12\r\n',2021-09-18 12:40:33.166105,12
b'14\r\n',2021-09-18 12:40:33.169128,14
b'16\r\n',2021-09-18 12:40:33.169128,16
b'16\r\n',2021-09-18 12:40:33.169128,16
b'990\r\n',2021-09-18 12:40:33.169128,990
b'991\r\n',2021-09-18 12:40:33.169128,991
b'990\r\n',2021-09-18 12:40:33.170105,990
b'987\r\n',2021-09-18 12:40:33.170105,987
b'30\r\n',2021-09-18 12:40:33.170105,30
b'24\r\n',2021-09-18 12:40:33.170105,24
b'24\r\n',2021-09-18 12:40:33.170105,24
b'24\r\n',2021-09-18 12:40:33.170105,24
b'24\r\n',2021-09-18 12:40:33.173110,24
b'24\r\n',2021-09-18 12:40:33.173110,24
b'23\r\n',2021-09-18 12:40:33.173110,23
b'22\r\n',2021-09-18 12:40:33.173110,22
b'533\r\n',2021-09-18 12:40:33.174105,533
b'990\r\n',2021-09-18 12:40:33.174105,990
b'989\r\n',2021-09-18 12:40:33.174105,989
b'990\r\n',2021-09-18 12:40:33.174105,990
b'78\r\n',2021-09-18 12:40:33.174105,78
b'16\r\n',2021-09-18 12:40:33.174105,16
b'14\r\n',2021-09-18 12:40:33.174105,14
b'14\r\n',2021-09-18 12:40:33.177166,14
b'15\r\n',2021-09-18 12:40:33.177166,15
b'17\r\n',2021-09-18 12:40:33.177166,17
b'17\r\n',2021-09-18 12:40:33.177166,17
b'20\r\n',2021-09-18 12:40:33.178106,20
b'19\r\n',2021-09-18 12:40:33.178106,19
b'990\r\n',2021-09-18 12:40:33.178106,990
b'990\r\n',2021-09-18 12:40:33.178106,990
b'990\r\n',2021-09-18 12:40:33.178106,990
b'990\r\n',2021-09-18 12:40:33.178106,990
b'39\r\n',2021-09-18 12:40:33.179106,39
b'25\r\n',2021-09-18 12:40:33.181169,25
b'23\r\n',2021-09-18 12:40:33.181169,23
b'23\r\n',2021-09-18 12:40:33.181169,23
b'23\r\n',2021-09-18 12:40:33.182110,23
b'23\r\n',2021-09-18 12:40:33.182110,23
b'20\r\n',2021-09-18 12:40:33.182110,20
b'18\r\n',2021-09-18 12:40:33.182110,18
b'14\r\n',2021-09-18 12:40:33.182110,14
b'989\r\n',2021-09-18 12:40:33.182110,989
b'990\r\n',2021-09-18 12:40:33.183109,990
b'990\r\n',2021-09-18 12:40:33.183109,990
b'910\r\n',2021-09-18 12:40:33.185171,910
b'20\r\n',2021-09-18 12:40:33.185171,20
b'15\r\n',2021-09-18 12:40:33.185171,15
b'16\r\n',2021-09-18 12:40:33.186109,16
b'18\r\n',2021-09-18 12:40:33.186109,18
b'19\r\n',2021-09-18 12:40:33.186109,19
b'20\r\n',2021-09-18 12:40:33.186109,20
b'21\r\n',2021-09-18 12:40:33.186109,21
b'23\r\n',2021-09-18 12:40:33.186109,23
b'867\r\n',2021-09-18 12:40:33.186109,867
b'990\r\n',2021-09-18 12:40:33.187108,990
b'989\r\n',2021-09-18 12:40:33.189172,989
b'990\r\n',2021-09-18 12:40:33.189172,990
b'62\r\n',2021-09-18 12:40:33.190110,62
b'24\r\n',2021-09-18 12:40:33.190110,24
b'22\r\n',2021-09-18 12:40:33.190110,22
b'20\r\n',2021-09-18 12:40:33.190110,20
b'20\r\n',2021-09-18 12:40:33.190110,20
b'17\r\n',2021-09-18 12:40:33.190110,17
b'17\r\n',2021-09-18 12:40:33.190110,17
b'15\r\n',2021-09-18 12:40:33.191109,15
b'14\r\n',2021-09-18 12:40:33.191109,14
b'990\r\n',2021-09-18 12:40:33.191109,990
b'990\r\n',2021-09-18 12:40:33.193174,990
b'991\r\n',2021-09-18 12:40:33.194111,991
b'990\r\n',2021-09-18 12:40:33.194111,990
b'28\r\n',2021-09-18 12:40:33.194111,28
b'19\r\n',2021-09-18 12:40:33.194111,19
b'20\r\n',2021-09-18 12:40:33.194111,20
b'21\r\n',2021-09-18 12:40:33.194111,21
b'21\r\n',2021-09-18 12:40:33.195110,21
b'21\r\n',2021-09-18 12:40:33.195110,21
b'23\r\n',2021-09-18 12:40:33.195110,23
b'23\r\n',2021-09-18 12:40:33.195110,23
b'20\r\n',2021-09-18 12:40:33.197173,20
b'989\r\n',2021-09-18 12:40:33.197173,989
b'989\r\n',2021-09-18 12:40:33.198115,989
b'990\r\n',2021-09-18 12:40:33.198115,990
b'585\r\n',2021-09-18 12:40:33.198115,585
b'24\r\n',2021-09-18 12:40:33.198115,24
b'19\r\n',2021-09-18 12:40:33.198115,19
b'17\r\n',2021-09-18 12:40:33.199111,17
b'15\r\n',2021-09-18 12:40:33.199111,15
b'14\r\n',2021-09-18 12:40:33.199111,14
b'13\r\n',2021-09-18 12:40:33.199111,13
b'13\r\n',2021-09-18 12:40:33.201120,13
b'13\r\n',2021-09-18 12:40:33.202114,13
b'978\r\n',2021-09-18 12:40:33.202114,978
b'990\r\n',2021-09-18 12:40:33.202114,990
b'989\r\n',2021-09-18 12:40:33.202114,989
b'991\r\n',2021-09-18 12:40:33.202114,991
b'44\r\n',2021-09-18 12:40:33.203112,44
b'24\r\n',2021-09-18 12:40:33.203112,24
b'23\r\n',2021-09-18 12:40:33.203112,23
b'23\r\n',2021-09-18 12:40:33.203112,23
b'23\r\n',2021-09-18 12:40:33.203112,23
b'24\r\n',2021-09-18 12:40:33.206115,24
b'23\r\n',2021-09-18 12:40:33.206115,23
b'24\r\n',2021-09-18 12:40:33.206115,24
b'24\r\n',2021-09-18 12:40:33.206115,24
b'989\r\n',2021-09-18 12:40:33.206115,989
b'989\r\n',2021-09-18 12:40:33.206115,989
b'991\r\n',2021-09-18 12:40:33.206115,991
b'988\r\n',2021-09-18 12:40:33.207113,988
b'23\r\n',2021-09-18 12:40:33.207113,23
b'16\r\n',2021-09-18 12:40:33.207113,16
b'13\r\n',2021-09-18 12:40:33.207113,13
b'13\r\n',2021-09-18 12:40:33.210124,13
b'13\r\n',2021-09-18 12:40:33.210124,13
b'14\r\n',2021-09-18 12:40:33.210124,14
b'15\r\n',2021-09-18 12:40:33.210124,15
b'15\r\n',2021-09-18 12:40:33.210124,15
b'602\r\n',2021-09-18 12:40:33.211115,602
b'991\r\n',2021-09-18 12:40:33.211115,991
b'990\r\n',2021-09-18 12:40:33.211115,990
b'991\r\n',2021-09-18 12:40:33.211115,991
b'91\r\n',2021-09-18 12:40:33.211115,91
b'26\r\n',2021-09-18 12:40:33.211115,26
b'24\r\n',2021-09-18 12:40:33.214119,24
b'24\r\n',2021-09-18 12:40:33.214119,24
b'24\r\n',2021-09-18 12:40:33.214119,24
b'24\r\n',2021-09-18 12:40:33.214119,24
b'24\r\n',2021-09-18 12:40:33.214119,24
b'22\r\n',2021-09-18 12:40:33.214119,22
b'22\r\n',2021-09-18 12:40:33.214119,22
b'990\r\n',2021-09-18 12:40:33.215115,990
b'990\r\n',2021-09-18 12:40:33.215115,990
b'990\r\n',2021-09-18 12:40:33.215115,990
b'990\r\n',2021-09-18 12:40:33.215115,990
b'30\r\n',2021-09-18 12:40:33.218121,30
b'14\r\n',2021-09-18 12:40:33.218121,14
b'14\r\n',2021-09-18 12:40:33.218121,14
b'15\r\n',2021-09-18 12:40:33.218121,15
b'16\r\n',2021-09-18 12:40:33.218121,16
b'18\r\n',2021-09-18 12:40:33.219117,18
b'18\r\n',2021-09-18 12:40:33.219117,18
b'20\r\n',2021-09-18 12:40:33.219117,20
b'18\r\n',2021-09-18 12:40:33.219117,18
b'990\r\n',2021-09-18 12:40:33.219117,990
b'990\r\n',2021-09-18 12:40:33.219117,990
b'990\r\n',2021-09-18 12:40:33.222160,990
b'932\r\n',2021-09-18 12:40:33.222160,932
b'28\r\n',2021-09-18 12:40:33.222160,28
b'24\r\n',2021-09-18 12:40:33.222160,24
b'23\r\n',2021-09-18 12:40:33.223118,23
b'23\r\n',2021-09-18 12:40:33.223118,23
b'22\r\n',2021-09-18 12:40:33.223118,22
b'19\r\n',2021-09-18 12:40:33.223118,19
b'19\r\n',2021-09-18 12:40:33.223118,19
b'18\r\n',2021-09-18 12:40:33.223118,18
b'838\r\n',2021-09-18 12:40:33.223118,838
b'989\r\n',2021-09-18 12:40:33.224117,989
b'990\r\n',2021-09-18 12:40:33.226181,990
b'991\r\n',2021-09-18 12:40:33.226181,991
b'51\r\n',2021-09-18 12:40:33.226181,51
b'18\r\n',2021-09-18 12:40:33.227119,18
b'17\r\n',2021-09-18 12:40:33.227119,17
b'18\r\n',2021-09-18 12:40:33.227119,18
b'19\r\n',2021-09-18 12:40:33.227119,19
b'19\r\n',2021-09-18 12:40:33.227119,19
b'21\r\n',2021-09-18 12:40:33.227119,21
b'21\r\n',2021-09-18 12:40:33.227119,21
b'23\r\n',2021-09-18 12:40:33.228118,23
b'990\r\n',2021-09-18 12:40:33.230187,990
b'991\r\n',2021-09-18 12:40:33.230187,991
b'992\r\n',2021-09-18 12:40:33.231125,992
b'989\r\n',2021-09-18 12:40:33.231125,989
b'34\r\n',2021-09-18 12:40:33.231125,34
b'23\r\n',2021-09-18 12:40:33.231125,23
b'22\r\n',2021-09-18 12:40:33.231125,22
b'21\r\n',2021-09-18 12:40:33.231125,21
b'18\r\n',2021-09-18 12:40:33.231125,18
b'17\r\n',2021-09-18 12:40:33.232119,17
b'15\r\n',2021-09-18 12:40:33.232119,15
b'14\r\n',2021-09-18 12:40:33.234183,14
b'41\r\n',2021-09-18 12:40:33.234183,41
b'990\r\n',2021-09-18 12:40:33.234183,990
b'990\r\n',2021-09-18 12:40:33.235121,990
b'989\r\n',2021-09-18 12:40:33.235121,989
b'532\r\n',2021-09-18 12:40:33.235121,532
b'23\r\n',2021-09-18 12:40:33.235121,23
b'21\r\n',2021-09-18 12:40:33.235121,21
b'20\r\n',2021-09-18 12:40:33.235121,20
b'22\r\n',2021-09-18 12:40:33.236120,22
b'21\r\n',2021-09-18 12:40:33.236120,21
b'23\r\n',2021-09-18 12:40:33.238184,23
b'23\r\n',2021-09-18 12:40:33.238184,23
b'24\r\n',2021-09-18 12:40:33.239123,24
b'980\r\n',2021-09-18 12:40:33.239123,980
b'990\r\n',2021-09-18 12:40:33.239123,990
b'990\r\n',2021-09-18 12:40:33.239123,990
b'991\r\n',2021-09-18 12:40:33.239123,991
b'44\r\n',2021-09-18 12:40:33.239123,44
b'21\r\n',2021-09-18 12:40:33.240121,21
b'18\r\n',2021-09-18 12:40:33.240121,18
b'15\r\n',2021-09-18 12:40:33.240121,15
b'15\r\n',2021-09-18 12:40:33.242185,15
b'13\r\n',2021-09-18 12:40:33.243128,13
b'13\r\n',2021-09-18 12:40:33.243128,13
b'13\r\n',2021-09-18 12:40:33.243128,13
b'14\r\n',2021-09-18 12:40:33.243128,14
b'990\r\n',2021-09-18 12:40:33.243128,990
b'989\r\n',2021-09-18 12:40:33.243128,989
b'990\r\n',2021-09-18 12:40:33.244122,990
b'989\r\n',2021-09-18 12:40:33.244122,989
b'28\r\n',2021-09-18 12:40:33.244122,28
b'23\r\n',2021-09-18 12:40:33.244122,23
b'23\r\n',2021-09-18 12:40:33.246127,23
b'23\r\n',2021-09-18 12:40:33.247124,23
b'24\r\n',2021-09-18 12:40:33.247124,24
b'24\r\n',2021-09-18 12:40:33.247124,24
b'24\r\n',2021-09-18 12:40:33.247124,24
b'23\r\n',2021-09-18 12:40:33.247124,23
b'634\r\n',2021-09-18 12:40:33.247124,634
b'991\r\n',2021-09-18 12:40:33.248124,991
b'990\r\n',2021-09-18 12:40:33.248124,990
b'990\r\n',2021-09-18 12:40:33.248124,990
b'75\r\n',2021-09-18 12:40:33.248124,75
b'19\r\n',2021-09-18 12:40:33.250124,19
b'15\r\n',2021-09-18 12:40:33.251125,15
b'13\r\n',2021-09-18 12:40:33.251125,13
b'13\r\n',2021-09-18 12:40:33.251125,13
b'13\r\n',2021-09-18 12:40:33.251125,13
b'14\r\n',2021-09-18 12:40:33.251125,14
b'16\r\n',2021-09-18 12:40:33.251125,16
b'17\r\n',2021-09-18 12:40:33.252125,17
b'991\r\n',2021-09-18 12:40:33.252125,991
b'990\r\n',2021-09-18 12:40:33.252125,990
b'991\r\n',2021-09-18 12:40:33.252125,991
b'990\r\n',2021-09-18 12:40:33.255131,990
b'37\r\n',2021-09-18 12:40:33.255131,37
b'24\r\n',2021-09-18 12:40:33.255131,24
b'23\r\n',2021-09-18 12:40:33.255131,23
b'23\r\n',2021-09-18 12:40:33.255131,23
b'23\r\n',2021-09-18 12:40:33.255131,23
b'23\r\n',2021-09-18 12:40:33.256125,23
b'23\r\n',2021-09-18 12:40:33.256125,23
b'21\r\n',2021-09-18 12:40:33.256125,21
b'18\r\n',2021-09-18 12:40:33.256125,18
b'990\r\n',2021-09-18 12:40:33.256125,990
b'989\r\n',2021-09-18 12:40:33.256125,989
b'990\r\n',2021-09-18 12:40:33.259132,990
b'868\r\n',2021-09-18 12:40:33.259132,868
b'19\r\n',2021-09-18 12:40:33.259132,19
b'14\r\n',2021-09-18 12:40:33.259132,14
b'13\r\n',2021-09-18 12:40:33.260127,13
b'15\r\n',2021-09-18 12:40:33.260127,15
b'16\r\n',2021-09-18 12:40:33.260127,16
b'17\r\n',2021-09-18 12:40:33.260127,17
b'19\r\n',2021-09-18 12:40:33.260127,19
b'20\r\n',2021-09-18 12:40:33.260127,20
b'878\r\n',2021-09-18 12:40:33.260127,878
b'990\r\n',2021-09-18 12:40:33.263128,990
b'990\r\n',2021-09-18 12:40:33.263128,990
b'990\r\n',2021-09-18 12:40:33.263128,990
b'61\r\n',2021-09-18 12:40:33.263128,61
b'26\r\n',2021-09-18 12:40:33.264130,26
b'24\r\n',2021-09-18 12:40:33.264130,24
b'23\r\n',2021-09-18 12:40:33.264130,23
b'23\r\n',2021-09-18 12:40:33.264130,23
b'22\r\n',2021-09-18 12:40:33.264130,22
b'20\r\n',2021-09-18 12:40:33.265130,20
b'19\r\n',2021-09-18 12:40:33.265130,19
b'17\r\n',2021-09-18 12:40:33.265130,17
b'990\r\n',2021-09-18 12:40:33.267130,990
b'990\r\n',2021-09-18 12:40:33.267130,990
b'990\r\n',2021-09-18 12:40:33.267130,990
b'989\r\n',2021-09-18 12:40:33.268133,989
b'26\r\n',2021-09-18 12:40:33.268133,26
b'18\r\n',2021-09-18 12:40:33.268133,18
b'18\r\n',2021-09-18 12:40:33.268133,18
b'18\r\n',2021-09-18 12:40:33.268133,18
b'19\r\n',2021-09-18 12:40:33.268133,19
b'21\r\n',2021-09-18 12:40:33.268133,21
b'22\r\n',2021-09-18 12:40:33.269128,22
b'21\r\n',2021-09-18 12:40:33.271193,21
b'40\r\n',2021-09-18 12:40:33.271193,40
b'990\r\n',2021-09-18 12:40:33.271193,990
b'989\r\n',2021-09-18 12:40:33.272130,989
b'990\r\n',2021-09-18 12:40:33.272130,990
b'549\r\n',2021-09-18 12:40:33.272130,549
b'26\r\n',2021-09-18 12:40:33.272130,26
b'22\r\n',2021-09-18 12:40:33.272130,22
b'20\r\n',2021-09-18 12:40:33.272130,20
b'18\r\n',2021-09-18 12:40:33.272130,18
b'18\r\n',2021-09-18 12:40:33.273129,18
b'16\r\n',2021-09-18 12:40:33.275194,16
b'15\r\n',2021-09-18 12:40:33.275194,15
b'13\r\n',2021-09-18 12:40:33.275194,13
b'968\r\n',2021-09-18 12:40:33.276131,968
b'990\r\n',2021-09-18 12:40:33.276131,990
b'989\r\n',2021-09-18 12:40:33.276131,989
b'989\r\n',2021-09-18 12:40:33.276131,989
b'41\r\n',2021-09-18 12:40:33.276131,41
b'21\r\n',2021-09-18 12:40:33.276131,21
b'19\r\n',2021-09-18 12:40:33.277130,19
b'22\r\n',2021-09-18 12:40:33.277130,22
b'21\r\n',2021-09-18 12:40:33.279195,21
b'23\r\n',2021-09-18 12:40:33.279195,23
b'23\r\n',2021-09-18 12:40:33.280132,23
b'24\r\n',2021-09-18 12:40:33.280132,24
b'22\r\n',2021-09-18 12:40:33.280132,22
b'991\r\n',2021-09-18 12:40:33.280132,991
b'990\r\n',2021-09-18 12:40:33.280132,990
b'991\r\n',2021-09-18 12:40:33.280132,991
b'988\r\n',2021-09-18 12:40:33.281132,988
b'26\r\n',2021-09-18 12:40:33.281132,26
b'19\r\n',2021-09-18 12:40:33.281132,19
b'16\r\n',2021-09-18 12:40:33.284140,16
b'15\r\n',2021-09-18 12:40:33.284140,15
b'13\r\n',2021-09-18 12:40:33.284140,13
b'14\r\n',2021-09-18 12:40:33.284140,14
b'13\r\n',2021-09-18 12:40:33.284140,13
b'13\r\n',2021-09-18 12:40:33.284140,13
b'659\r\n',2021-09-18 12:40:33.285133,659
b'990\r\n',2021-09-18 12:40:33.285133,990
b'990\r\n',2021-09-18 12:40:33.285133,990
b'990\r\n',2021-09-18 12:40:33.285133,990
b'82\r\n',2021-09-18 12:40:33.285133,82
b'23\r\n',2021-09-18 12:40:33.288139,23
b'23\r\n',2021-09-18 12:40:33.288139,23
b'23\r\n',2021-09-18 12:40:33.288139,23
b'23\r\n',2021-09-18 12:40:33.288139,23
b'23\r\n',2021-09-18 12:40:33.288139,23
b'23\r\n',2021-09-18 12:40:33.288139,23
b'23\r\n',2021-09-18 12:40:33.288139,23
b'23\r\n',2021-09-18 12:40:33.289135,23
b'989\r\n',2021-09-18 12:40:33.289135,989
b'990\r\n',2021-09-18 12:40:33.289135,990
b'990\r\n',2021-09-18 12:40:33.289135,990
b'990\r\n',2021-09-18 12:40:33.292140,990
b'31\r\n',2021-09-18 12:40:33.292140,31
b'15\r\n',2021-09-18 12:40:33.292140,15
b'15\r\n',2021-09-18 12:40:33.292140,15
b'13\r\n',2021-09-18 12:40:33.292140,13
b'13\r\n',2021-09-18 12:40:33.292140,13
b'14\r\n',2021-09-18 12:40:33.293136,14
b'15\r\n',2021-09-18 12:40:33.293136,15
b'16\r\n',2021-09-18 12:40:33.293136,16
b'16\r\n',2021-09-18 12:40:33.293136,16
b'990\r\n',2021-09-18 12:40:33.293136,990
b'990\r\n',2021-09-18 12:40:33.296141,990
b'990\r\n',2021-09-18 12:40:33.296141,990
b'910\r\n',2021-09-18 12:40:33.296141,910
b'27\r\n',2021-09-18 12:40:33.296141,27
b'24\r\n',2021-09-18 12:40:33.296141,24
b'24\r\n',2021-09-18 12:40:33.296141,24
b'23\r\n',2021-09-18 12:40:33.297136,23
b'24\r\n',2021-09-18 12:40:33.297136,24
b'23\r\n',2021-09-18 12:40:33.297136,23
b'23\r\n',2021-09-18 12:40:33.297136,23
b'21\r\n',2021-09-18 12:40:33.297136,21
b'856\r\n',2021-09-18 12:40:33.297136,856
b'990\r\n',2021-09-18 12:40:33.300142,990
b'989\r\n',2021-09-18 12:40:33.300142,989
b'990\r\n',2021-09-18 12:40:33.300142,990
b'48\r\n',2021-09-18 12:40:33.300142,48
b'15\r\n',2021-09-18 12:40:33.301138,15
b'14\r\n',2021-09-18 12:40:33.301138,14
b'14\r\n',2021-09-18 12:40:33.301138,14
b'16\r\n',2021-09-18 12:40:33.301138,16
b'17\r\n',2021-09-18 12:40:33.301138,17
b'19\r\n',2021-09-18 12:40:33.301138,19
b'19\r\n',2021-09-18 12:40:33.301138,19
b'20\r\n',2021-09-18 12:40:33.304151,20
b'990\r\n',2021-09-18 12:40:33.304151,990
b'990\r\n',2021-09-18 12:40:33.304151,990
b'990\r\n',2021-09-18 12:40:33.305139,990
b'988\r\n',2021-09-18 12:40:33.305139,988
b'33\r\n',2021-09-18 12:40:33.305139,33
b'24\r\n',2021-09-18 12:40:33.305139,24
b'23\r\n',2021-09-18 12:40:33.305139,23
b'23\r\n',2021-09-18 12:40:33.305139,23
b'22\r\n',2021-09-18 12:40:33.305139,22
b'21\r\n',2021-09-18 12:40:33.306138,21
b'19\r\n',2021-09-18 12:40:33.308152,19
b'17\r\n',2021-09-18 12:40:33.308152,17
b'92\r\n',2021-09-18 12:40:33.308152,92
b'990\r\n',2021-09-18 12:40:33.308152,990
b'990\r\n',2021-09-18 12:40:33.309140,990
b'989\r\n',2021-09-18 12:40:33.309140,989
b'493\r\n',2021-09-18 12:40:33.309140,493
b'20\r\n',2021-09-18 12:40:33.309140,20
b'17\r\n',2021-09-18 12:40:33.310142,17
b'18\r\n',2021-09-18 12:40:33.310142,18
b'19\r\n',2021-09-18 12:40:33.310142,19
b'20\r\n',2021-09-18 12:40:33.312203,20
b'21\r\n',2021-09-18 12:40:33.312203,21
b'21\r\n',2021-09-18 12:40:33.312203,21
b'22\r\n',2021-09-18 12:40:33.313141,22
b'985\r\n',2021-09-18 12:40:33.313141,985
b'989\r\n',2021-09-18 12:40:33.313141,989
b'990\r\n',2021-09-18 12:40:33.313141,990
b'990\r\n',2021-09-18 12:40:33.313141,990
b'44\r\n',2021-09-18 12:40:33.313141,44
b'24\r\n',2021-09-18 12:40:33.314140,24
b'21\r\n',2021-09-18 12:40:33.314140,21
b'20\r\n',2021-09-18 12:40:33.316204,20
b'18\r\n',2021-09-18 12:40:33.316204,18
b'16\r\n',2021-09-18 12:40:33.316204,16
b'16\r\n',2021-09-18 12:40:33.317142,16
b'14\r\n',2021-09-18 12:40:33.317142,14
b'12\r\n',2021-09-18 12:40:33.317142,12
b'990\r\n',2021-09-18 12:40:33.317142,990
b'990\r\n',2021-09-18 12:40:33.317142,990
b'990\r\n',2021-09-18 12:40:33.317142,990
b'988\r\n',2021-09-18 12:40:33.318141,988
b'26\r\n',2021-09-18 12:40:33.318141,26
b'20\r\n',2021-09-18 12:40:33.320204,20
b'21\r\n',2021-09-18 12:40:33.320204,21
b'21\r\n',2021-09-18 12:40:33.321143,21
b'22\r\n',2021-09-18 12:40:33.321143,22
b'22\r\n',2021-09-18 12:40:33.321143,22
b'24\r\n',2021-09-18 12:40:33.321143,24
b'23\r\n',2021-09-18 12:40:33.321143,23
b'688\r\n',2021-09-18 12:40:33.321143,688
b'991\r\n',2021-09-18 12:40:33.322142,991
b'990\r\n',2021-09-18 12:40:33.322142,990
b'991\r\n',2021-09-18 12:40:33.322142,991
b'74\r\n',2021-09-18 12:40:33.324206,74
b'21\r\n',2021-09-18 12:40:33.324206,21
b'18\r\n',2021-09-18 12:40:33.325144,18
b'16\r\n',2021-09-18 12:40:33.325144,16
b'15\r\n',2021-09-18 12:40:33.325144,15
b'14\r\n',2021-09-18 12:40:33.325144,14
b'13\r\n',2021-09-18 12:40:33.325144,13
b'13\r\n',2021-09-18 12:40:33.326146,13
b'13\r\n',2021-09-18 12:40:33.326146,13
b'990\r\n',2021-09-18 12:40:33.326146,990
b'990\r\n',2021-09-18 12:40:33.326146,990
b'990\r\n',2021-09-18 12:40:33.328146,990
b'991\r\n',2021-09-18 12:40:33.329145,991
b'34\r\n',2021-09-18 12:40:33.329145,34
b'23\r\n',2021-09-18 12:40:33.329145,23
b'23\r\n',2021-09-18 12:40:33.329145,23
b'23\r\n',2021-09-18 12:40:33.329145,23
b'23\r\n',2021-09-18 12:40:33.330147,23
b'24\r\n',2021-09-18 12:40:33.330147,24
b'23\r\n',2021-09-18 12:40:33.330147,23
b'23\r\n',2021-09-18 12:40:33.330147,23
b'19\r\n',2021-09-18 12:40:33.330147,19
b'989\r\n',2021-09-18 12:40:33.330147,989
b'990\r\n',2021-09-18 12:40:33.333148,990
b'989\r\n',2021-09-18 12:40:33.333148,989
b'815\r\n',2021-09-18 12:40:33.333148,815
b'20\r\n',2021-09-18 12:40:33.333148,20
b'15\r\n',2021-09-18 12:40:33.333148,15
b'14\r\n',2021-09-18 12:40:33.333148,14
b'14\r\n',2021-09-18 12:40:33.334148,14
b'13\r\n',2021-09-18 12:40:33.334148,13
b'14\r\n',2021-09-18 12:40:33.334148,14
b'16\r\n',2021-09-18 12:40:33.334148,16
b'17\r\n',2021-09-18 12:40:33.334148,17
b'908\r\n',2021-09-18 12:40:33.337154,908
b'990\r\n',2021-09-18 12:40:33.337154,990
b'990\r\n',2021-09-18 12:40:33.337154,990
b'990\r\n',2021-09-18 12:40:33.337154,990
b'56\r\n',2021-09-18 12:40:33.338146,56
b'25\r\n',2021-09-18 12:40:33.338146,25
b'24\r\n',2021-09-18 12:40:33.338146,24
b'24\r\n',2021-09-18 12:40:33.338146,24
b'24\r\n',2021-09-18 12:40:33.338146,24
b'23\r\n',2021-09-18 12:40:33.338146,23
b'23\r\n',2021-09-18 12:40:33.338146,23
b'21\r\n',2021-09-18 12:40:33.341153,21
b'21\r\n',2021-09-18 12:40:33.341153,21
b'990\r\n',2021-09-18 12:40:33.342149,990
b'990\r\n',2021-09-18 12:40:33.342149,990
b'990\r\n',2021-09-18 12:40:33.342149,990
b'988\r\n',2021-09-18 12:40:33.342149,988
b'23\r\n',2021-09-18 12:40:33.342149,23
b'15\r\n',2021-09-18 12:40:33.343151,15
b'15\r\n',2021-09-18 12:40:33.343151,15
b'16\r\n',2021-09-18 12:40:33.343151,16
b'17\r\n',2021-09-18 12:40:33.343151,17
b'18\r\n',2021-09-18 12:40:33.345154,18
b'19\r\n',2021-09-18 12:40:33.345154,19
b'20\r\n',2021-09-18 12:40:33.345154,20
b'88\r\n',2021-09-18 12:40:33.345154,88
b'990\r\n',2021-09-18 12:40:33.345154,990
b'991\r\n',2021-09-18 12:40:33.346149,991
b'990\r\n',2021-09-18 12:40:33.346149,990
b'511\r\n',2021-09-18 12:40:33.346149,511
b'28\r\n',2021-09-18 12:40:33.346149,28
b'24\r\n',2021-09-18 12:40:33.346149,24
b'23\r\n',2021-09-18 12:40:33.346149,23
b'23\r\n',2021-09-18 12:40:33.349194,23
b'21\r\n',2021-09-18 12:40:33.349194,21
b'20\r\n',2021-09-18 12:40:33.349194,20
b'18\r\n',2021-09-18 12:40:33.349194,18
b'15\r\n',2021-09-18 12:40:33.349194,15
b'983\r\n',2021-09-18 12:40:33.350151,983
b'990\r\n',2021-09-18 12:40:33.350151,990
b'990\r\n',2021-09-18 12:40:33.350151,990
b'991\r\n',2021-09-18 12:40:33.350151,991
b'35\r\n',2021-09-18 12:40:33.350151,35
b'18\r\n',2021-09-18 12:40:33.351149,18
b'17\r\n',2021-09-18 12:40:33.353212,17
