Raw,Time,Amplitude
b'4\r\n',7.7693295,4
b'4\r\n',7.76943,4
b'5\r\n',7.7695307,5
b'F8\r\n',7.7696675,248
b'F8\r\n',7.7698031,248
b'F8\r\n',7.769937,248
b'F9\r\n',7.7700698,249
b'F9\r\n',7.7702158,249
b'E\r\n',7.7703206,14
b'7\r\n',7.7704656,7
b'7\r\n',7.7705686,7
b'7\r\n',7.7706704,7
b'7\r\n',7.7707716,7
b'7\r\n',7.7708977,7
b'7\r\n',7.7709986,7
b'7\r\n',7.7710998,7
b'7\r\n',7.7712009,7
b'7\r\n',7.7713021,7
b'7\r\n',7.771403,7
b'6\r\n',7.7715397,6
b'F9\r\n',7.7716734,249
b'F8\r\n',7.7718092,248
b'F9\r\n',7.7719429,249
b'F9\r\n',7.7720778,249
b'C8\r\n',7.7722131,200
b'7\r\n',7.7723157,7
b'5\r\n',7.7724526,5
b'4\r\n',7.7725535,4
b'4\r\n',7.772654,4
b'4\r\n',7.7727544,4
b'4\r\n',7.7728577,4
b'5\r\n',7.7729714,5
b'5\r\n',7.7730758,5
b'5\r\n',7.7731776,5
b'5\r\n',7.7732788,5
b'6\r\n',7.77338,6
b'F9\r\n',7.77358,249
b'F8\r\n',7.7737431,248
b'F9\r\n',7.7739038,249
b'F9\r\n',7.7740535,249
b'F9\r\n',7.7745725,249
b'F\r\n',7.7746805,15
b'8\r\n',7.7747845,8
b'7\r\n',7.7748877,7
b'7\r\n',7.774998,7
b'7\r\n',7.7751008,7
b'7\r\n',7.7752041,7
b'7\r\n',7.7753066,7
b'7\r\n',7.7754085,7
b'7\r\n',7.7755455,7
b'6\r\n',7.7756481,6
b'6\r\n',7.7757511,6
b'5\r\n',7.7758533,5
b'F9\r\n',7.7761441,249
b'F9\r\n',7.7763221,249
b'F9\r\n',7.7765171,249
b'F9\r\n',7.7770828,249
b'C6\r\n',7.7772654,198
b'7\r\n',7.7774001,7
b'5\r\n',7.777586,5
b'5\r\n',7.7777217,5
b'5\r\n',7.7778715,5
b'5\r\n',7.7780027,5
b'5\r\n',7.7781343,5
b'6\r\n',7.7782536,6
b'6\r\n',7.778373,6
b'6\r\n',7.77852,6
b'6\r\n',7.7786333,6
b'6\r\n',7.7787586,6
b'F8\r\n',7.7789276,248
b'F8\r\n',7.7790669,248
b'F9\r\n',7.7792055,249
b'F9\r\n',7.7793437,249
b'F9\r\n',7.7795004,249
b'10\r\n',7.7796566,16
b'7\r\n',7.7797602,7
b'7\r\n',7.7798639,7
b'7\r\n',7.7799697,7
b'7\r\n',7.780574,7
b'6\r\n',7.7809419,6
b'6\r\n',7.781461,6
b'6\r\n',7.781603,6
b'5\r\n',7.7817282,5
b'5\r\n',7.7818547,5
b'5\r\n',7.7822502,5
b'E7\r\n',7.7824049,231
b'F8\r\n',7.7825711,248
b'F9\r\n',7.7827234,249
b'F9\r\n',7.7828608,249
b'F9\r\n',7.7830589,249
b'15\r\n',7.7832068,21
b'6\r\n',7.783311,6
b'5\r\n',7.783413,5
b'6\r\n',7.7835144,6
b'6\r\n',7.7836153,6
b'6\r\n',7.7837165,6
b'6\r\n',7.7838188,6
b'7\r\n',7.7839191,7
b'7\r\n',7.7840189,7
b'7\r\n',7.784124,7
b'7\r\n',7.7842243,7
b'27\r\n',7.7843571,39
b'F9\r\n',7.78449,249
b'F9\r\n',7.7846231,249
b'F9\r\n',7.7847567,249
b'F9\r\n',7.78489,249
b'25\r\n',7.7850229,37
b'7\r\n',7.785126,7
b'6\r\n',7.7852261,6
b'6\r\n',7.7853267,6
b'6\r\n',7.7854621,6
b'5\r\n',7.7855648,5
b'5\r\n',7.7856652,5
b'5\r\n',7.785766,5
b'4\r\n',7.785867,4
b'4\r\n',7.7859814,4
b'4\r\n',7.7860856,4
b'3\r\n',7.7861899,3
b'F8\r\n',7.7863248,248
b'F9\r\n',7.7864591,249
b'F9\r\n',7.7866404,249
b'F9\r\n',7.7867828,249
b'E1\r\n',7.7869187,225
b'8\r\n',7.7870205,8
b'6\r\n',7.7871242,6
b'6\r\n',7.7872258,6
b'6\r\n',7.7873853,6
b'7\r\n',7.7875217,7
b'7\r\n',7.7876238,7
b'7\r\n',7.7877254,7
b'7\r\n',7.788006,7
b'7\r\n',7.78813,7
b'7\r\n',7.7882343,7
b'7\r\n',7.788336,7
b'F8\r\n',7.7884903,248
b'F9\r\n',7.7886407,249
b'F9\r\n',7.7887767,249
b'F9\r\n',7.7889162,249
b'F8\r\n',7.7890509,248
b'10\r\n',7.7891896,16
b'5\r\n',7.789291,5
b'5\r\n',7.7893923,5
b'5\r\n',7.7895286,5
b'4\r\n',7.78963,4
b'4\r\n',7.7897316,4
b'4\r\n',7.7898325,4
b'4\r\n',7.7899335,4
b'4\r\n',7.7900343,4
b'4\r\n',7.7901396,4
b'5\r\n',7.7902419,5
b'DA\r\n',7.7903771,218
b'F9\r\n',7.7905449,249
b'F9\r\n',7.7907836,249
b'F9\r\n',7.7909743,249
b'F9\r\n',7.7914823,249
b'1A\r\n',7.7916704,26
b'7\r\n',7.7917956,7
b'7\r\n',7.7920189,7
b'7\r\n',7.7921446,7
b'7\r\n',7.7922601,7
b'7\r\n',7.79238,7
b'7\r\n',7.7925421,7
b'7\r\n',7.792649,7
b'7\r\n',7.7927544,7
b'7\r\n',7.7928582,7
b'7\r\n',7.7929611,7
b'6\r\n',7.7930642,6
b'F9\r\n',7.7932025,249
b'F9\r\n',7.7933401,249
b'F8\r\n',7.7935156,248
b'F9\r\n',7.7936526,249
b'A3\r\n',7.7937898,163
b'6\r\n',7.7938936,6
b'4\r\n',7.7939966,4
b'4\r\n',7.7941303,4
b'4\r\n',7.7942992,4
b'4\r\n',7.7944031,4
b'4\r\n',7.7945435,4
b'5\r\n',7.7947172,5
b'5\r\n',7.7950255,5
b'5\r\n',7.7951341,5
b'5\r\n',7.7952368,5
b'6\r\n',7.7953392,6
b'F9\r\n',7.795517,249
b'F9\r\n',7.795651,249
b'F9\r\n',7.7957845,249
b'F9\r\n',7.7959191,249
b'F9\r\n',7.7960521,249
b'D\r\n',7.7961526,13
b'7\r\n',7.7962534,7
b'7\r\n',7.7963544,7
b'7\r\n',7.7964549,7
b'7\r\n',7.796603,7
b'7\r\n',7.7968964,7
b'7\r\n',7.7970133,7
b'7\r\n',7.797126,7
b'7\r\n',7.7972391,7
b'6\r\n',7.7973604,6
b'6\r\n',7.7975295,6
b'5\r\n',7.7976477,5
b'F9\r\n',7.7978134,249
b'F9\r\n',7.7979795,249
b'F9\r\n',7.7981493,249
b'F9\r\n',7.7983194,249
b'AF\r\n',7.7985141,175
b'6\r\n',7.798665,6
b'5\r\n',7.7988041,5
b'5\r\n',7.7989297,5
b'5\r\n',7.7990519,5
b'5\r\n',7.7991757,5
b'6\r\n',7.7995503,6
b'6\r\n',7.7996601,6
b'6\r\n',7.7997666,6
b'6\r\n',7.7998718,6
b'6\r\n',7.7999751,6
b'6\r\n',7.8000779,6
b'F9\r\n',7.8002143,249
b'F8\r\n',7.8003527,248
b'F9\r\n',7.8005681,249
b'F9\r\n',7.8007049,249
b'F9\r\n',7.8010442,249
b'E\r\n',7.803173,14
b'8\r\n',7.803282,8
b'7\r\n',7.8033856,7
b'7\r\n',7.8035231,7
b'7\r\n',7.8036247,7
b'6\r\n',7.8037288,6
b'6\r\n',7.8038306,6
b'6\r\n',7.8039319,6
b'5\r\n',7.8040348,5
b'5\r\n',7.8041363,5
b'5\r\n',7.8042382,5
b'4\r\n',7.8043399,4
b'F9\r\n',7.8044754,249
b'F9\r\n',7.804645,249
b'F9\r\n',7.8047814,249
b'F9\r\n',7.8073157,249
b'B4\r\n',7.8075062,180
b'7\r\n',7.8076132,7
b'6\r\n',7.8077192,6
b'6\r\n',7.807827,6
b'6\r\n',7.8079882,6
b'6\r\n',7.8080906,6
b'6\r\n',7.8081966,6
b'6\r\n',7.8083114,6
b'7\r\n',7.8085803,7
b'7\r\n',7.8086958,7
b'7\r\n',7.8088094,7
b'7\r\n',7.8089117,7
b'F9\r\n',7.8090468,249
b'F9\r\n',7.811262,249
b'F9\r\n',7.8115351,249
b'F9\r\n',7.8116724,249
b'F9\r\n',7.8118109,249
b'E\r\n',7.8119132,14
b'7\r\n',7.8120148,7
b'6\r\n',7.8121169,6
b'6\r\n',7.8122184,6
b'5\r\n',7.8123213,5
b'5\r\n',7.8124231,5
b'5\r\n',7.8125426,5
b'5\r\n',7.8126596,5
b'4\r\n',7.8127693,4
b'4\r\n',7.8128841,4
b'4\r\n',7.8129904,4
b'4\r\n',7.8152587,4
b'F9\r\n',7.8157199,249
b'F9\r\n',7.8158663,249
b'F9\r\n',7.8160022,249
b'F9\r\n',7.8161389,249
b'BE\r\n',7.8162765,190
b'8\r\n',7.8163808,8
b'6\r\n',7.8164839,6
b'6\r\n',7.8166218,6
b'6\r\n',7.8167252,6
b'7\r\n',7.8168285,7
b'7\r\n',7.8169354,7
b'7\r\n',7.8170386,7
b'7\r\n',7.8171406,7
b'7\r\n',7.817243,7
b'7\r\n',7.8195469,7
b'7\r\n',7.8196595,7
b'F9\r\n',7.8197967,249
b'F8\r\n',7.8199376,248
b'F9\r\n',7.8200731,249
b'F9\r\n',7.8202073,249
b'F9\r\n',7.8203415,249
b'E\r\n',7.8204434,14
b'6\r\n',7.8205821,6
b'5\r\n',7.8206834,5
b'5\r\n',7.8207889,5
b'4\r\n',7.8208925,4
b'4\r\n',7.8209934,4
b'4\r\n',7.8210934,4
b'4\r\n',7.82354,4
b'4\r\n',7.8237616,4
b'4\r\n',7.8238841,4
b'5\r\n',7.8240011,5
b'4\r\n',7.8241056,4
b'F9\r\n',7.8242431,249
b'F8\r\n',7.8243797,248
b'F8\r\n',7.8245144,248
b'F9\r\n',7.8246858,249
b'C3\r\n',7.8248212,195
b'9\r\n',7.8249228,9
b'7\r\n',7.8250263,7
b'7\r\n',7.8251277,7
b'7\r\n',7.8252291,7
b'7\r\n',7.82533,7
b'7\r\n',7.8279358,7
b'7\r\n',7.8280452,7
b'7\r\n',7.8281491,7
b'7\r\n',7.8282522,7
b'7\r\n',7.8283557,7
b'7\r\n',7.8285157,7
b'F9\r\n',7.8286549,249
b'F9\r\n',7.828795,249
b'F9\r\n',7.8290973,249
b'F9\r\n',7.8292478,249
b'F9\r\n',7.8293843,249
b'D\r\n',7.829487,13
b'5\r\n',7.8296085,5
b'4\r\n',7.8297276,4
b'4\r\n',7.8319021,4
b'4\r\n',7.8320183,4
b'4\r\n',7.8321213,4
b'4\r\n',7.8322231,4
b'5\r\n',7.8323248,5
b'5\r\n',7.8324261,5
b'5\r\n',7.8325626,5
b'6\r\n',7.8326637,6
b'5\r\n',7.8327641,5
b'F9\r\n',7.8328979,249
b'F9\r\n',7.8330355,249
b'F9\r\n',7.8331689,249
b'F9\r\n',7.8333031,249
b'D8\r\n',7.8334366,216
b'9\r\n',7.835775,9
b'7\r\n',7.8361377,7
b'7\r\n',7.8362594,7
b'7\r\n',7.8363647,7
b'7\r\n',7.8364718,7
b'7\r\n',7.8366083,7
b'6\r\n',7.83671,6
b'7\r\n',7.8368107,7
b'7\r\n',7.836911,7
b'6\r\n',7.8370125,6
b'6\r\n',7.8371125,6
b'F9\r\n',7.8372508,249
b'F8\r\n',7.8373844,248
b'F9\r\n',7.8375174,249
b'F9\r\n',7.837685,249
b'F9\r\n',7.8401409,249
b'D\r\n',7.840255,13
b'5\r\n',7.8403574,5
b'5\r\n',7.8404597,5
b'5\r\n',7.8405973,5
b'5\r\n',7.840701,5
b'5\r\n',7.8408014,5
b'6\r\n',7.8409027,6
b'6\r\n',7.8410036,6
b'6\r\n',7.8411042,6
b'6\r\n',7.8412085,6
b'6\r\n',7.8413095,6
b'6\r\n',7.8414099,6
b'F8\r\n',7.8415445,248
b'F9\r\n',7.8417148,249
b'F9\r\n',7.8441722,249
b'F9\r\n',7.8443177,249
b'E5\r\n',7.8444538,229
b'9\r\n',7.844589,9
b'7\r\n',7.8446915,7
b'7\r\n',7.844793,7
b'7\r\n',7.8448943,7
b'6\r\n',7.8449985,6
b'6\r\n',7.8450996,6
b'6\r\n',7.8452008,6
b'5\r\n',7.845306,5
b'5\r\n',7.8454083,5
b'5\r\n',7.84551,5
b'5\r\n',7.8456494,5
b'F9\r\n',7.8457835,249
b'F8\r\n',7.8481502,248
b'F9\r\n',7.8482971,249
b'F9\r\n',7.8484367,249
b'F9\r\n',7.8486059,249
b'E\r\n',7.8487072,14
b'6\r\n',7.8488078,6
b'6\r\n',7.848912,6
b'6\r\n',7.8490477,6
b'6\r\n',7.8491502,6
b'6\r\n',7.8492521,6
b'6\r\n',7.8493555,6
b'6\r\n',7.8496476,6
b'7\r\n',7.8497721,7
b'7\r\n',7.8498768,7
b'7\r\n',7.8499804,7
b'7\r\n',7.8524483,7
b'F9\r\n',7.8526343,249
b'F9\r\n',7.8527723,249
b'F9\r\n',7.8529073,249
b'F9\r\n',7.8530416,249
b'F2\r\n',7.8531749,242
b'9\r\n',7.8532758,9
b'6\r\n',7.8533774,6
b'6\r\n',7.8534809,6
b'5\r\n',7.853848,5
b'5\r\n',7.8539756,5
b'5\r\n',7.8541739,5
b'5\r\n',7.8543054,5
b'4\r\n',7.8544234,4
b'4\r\n',7.8565283,4
b'4\r\n',7.8566934,4
b'4\r\n',7.8567965,4
b'F8\r\n',7.8569327,248
b'F9\r\n',7.8570693,249
b'F9\r\n',7.8572036,249
b'F9\r\n',7.8573367,249
b'F9\r\n',7.8574791,249
b'10\r\n',7.857647,16
b'7\r\n',7.8577476,7
b'6\r\n',7.8578485,6
b'7\r\n',7.8579488,7
b'7\r\n',7.8580516,7
b'7\r\n',7.8581524,7
b'7\r\n',7.8606697,7
b'7\r\n',7.8607837,7
b'7\r\n',7.8608865,7
b'7\r\n',7.8609881,7
b'7\r\n',7.8610885,7
b'C7\r\n',7.8612216,199
b'F9\r\n',7.8613552,249
b'F9\r\n',7.8614906,249
b'F9\r\n',7.8616608,249
b'F9\r\n',7.8617939,249
b'18\r\n',7.8619271,24
b'6\r\n',7.8620279,6
b'5\r\n',7.8621279,5
b'5\r\n',7.8622279,5
b'4\r\n',7.864607,4
b'4\r\n',7.8647593,4
b'4\r\n',7.8648632,4
b'4\r\n',7.8649655,4
b'4\r\n',7.8650663,4
b'5\r\n',7.865168,5
b'5\r\n',7.8652738,5
b'4\r\n',7.865375,4
b'F8\r\n',7.865509,248
b'F9\r\n',7.8656836,249
b'F9\r\n',7.8658184,249
b'F9\r\n',7.8659511,249
b'A2\r\n',7.8660841,162
b'8\r\n',7.8661852,8
b'7\r\n',7.8685916,7
b'7\r\n',7.8691037,7
b'7\r\n',7.8692336,7
b'7\r\n',7.8693447,7
b'7\r\n',7.8694574,7
b'7\r\n',7.8696856,7
b'7\r\n',7.8697893,7
b'7\r\n',7.8698921,7
b'7\r\n',7.8700713,7
b'7\r\n',7.8702367,7
b'F9\r\n',7.870382,249
b'F9\r\n',7.8705178,249
b'F9\r\n',7.8706931,249
b'F9\r\n',7.8708277,249
b'F9\r\n',7.8709631,249
b'C\r\n',7.8729793,12
b'5\r\n',7.8731151,5
b'4\r\n',7.8732267,4
b'4\r\n',7.8733355,4
b'4\r\n',7.8734441,4
b'4\r\n',7.8735513,4
b'5\r\n',7.87369,5
b'5\r\n',7.8737916,5
b'5\r\n',7.8738951,5
b'5\r\n',7.8739966,5
b'6\r\n',7.8741012,6
b'5\r\n',7.8742043,5
b'F9\r\n',7.8743402,249
b'F8\r\n',7.8744806,248
b'F9\r\n',7.8746158,249
b'F9\r\n',7.8770663,249
b'AB\r\n',7.8772342,171
b'9\r\n',7.877339,9
b'7\r\n',7.8774421,7
b'7\r\n',7.8775452,7
b'7\r\n',7.8776825,7
b'7\r\n',7.8777859,7
b'7\r\n',7.8778884,7
b'7\r\n',7.8779904,7
b'7\r\n',7.878098,7
b'6\r\n',7.8782021,6
b'6\r\n',7.8783044,6
b'5\r\n',7.878409,5
b'F9\r\n',7.8785473,249
b'F9\r\n',7.8787156,249
b'F8\r\n',7.88122,248
b'F9\r\n',7.8813608,249
b'F9\r\n',7.8814977,249
b'C\r\n',7.8816348,12
b'5\r\n',7.8817369,5
b'5\r\n',7.8818383,5
b'5\r\n',7.8819395,5
b'5\r\n',7.8820405,5
b'5\r\n',7.8821586,5
b'5\r\n',7.8822697,5
b'6\r\n',7.8823714,6
b'6\r\n',7.8824715,6
b'6\r\n',7.8825724,6
b'7\r\n',7.8827087,7
b'6\r\n',7.8828096,6
b'F9\r\n',7.8851624,249
b'F8\r\n',7.8853229,248
b'F9\r\n',7.8854601,249
b'F9\r\n',7.8856321,249
b'B5\r\n',7.8857702,181
b'9\r\n',7.8858746,9
b'7\r\n',7.8859775,7
b'7\r\n',7.8860796,7
b'7\r\n',7.8861829,7
b'6\r\n',7.8862944,6
b'6\r\n',7.8863972,6
b'6\r\n',7.8865011,6
b'5\r\n',7.8866045,5
b'5\r\n',7.8867435,5
b'5\r\n',7.889214,5
b'5\r\n',7.8893299,5
b'F9\r\n',7.8894673,249
b'F9\r\n',7.8896205,249
b'F9\r\n',7.8897691,249
b'F9\r\n',7.8899016,249
b'F9\r\n',7.8900964,249
b'C\r\n',7.8902033,12
b'6\r\n',7.8903312,6
b'6\r\n',7.890433,6
b'6\r\n',7.8906338,6
b'6\r\n',7.8908193,6
b'6\r\n',7.8909256,6
b'7\r\n',7.8910288,7
b'6\r\n',7.8931193,6
b'7\r\n',7.8933274,7
b'7\r\n',7.8934318,7
b'7\r\n',7.8935376,7
b'6\r\n',7.8936767,6
b'F8\r\n',7.8938162,248
b'F9\r\n',7.8939515,249
b'F8\r\n',7.8940893,248
b'F9\r\n',7.8942234,249
b'BA\r\n',7.8943574,186
b'8\r\n',7.8944636,8
b'6\r\n',7.8945652,6
b'6\r\n',7.8946664,6
b'6\r\n',7.8947858,6
b'5\r\n',7.8949029,5
b'5\r\n',7.8973949,5
b'4\r\n',7.8976479,4
b'4\r\n',7.8977747,4
b'4\r\n',7.897878,4
b'4\r\n',7.8979799,4
b'4\r\n',7.8980814,4
b'F9\r\n',7.8982187,249
b'F9\r\n',7.8983526,249
b'F9\r\n',7.8984973,249
b'F9\r\n',7.8986317,249
b'F9\r\n',7.8988035,249
b'D\r\n',7.8989051,13
b'7\r\n',7.8990056,7
b'7\r\n',7.8991063,7
b'7\r\n',7.9013644,7
b'7\r\n',7.9015713,7
b'7\r\n',7.9017108,7
b'7\r\n',7.9018174,7
b'7\r\n',7.9019199,7
b'7\r\n',7.9020223,7
b'7\r\n',7.9021237,7
b'7\r\n',7.9022245,7
b'6\r\n',7.9023259,6
b'F8\r\n',7.9024711,248
b'F9\r\n',7.9026227,249
b'F9\r\n',7.9027921,249
b'F9\r\n',7.9029279,249
b'C7\r\n',7.903063,199
b'7\r\n',7.903164,7
b'5\r\n',7.9056234,5
b'5\r\n',7.9057708,5
b'4\r\n',7.9058733,4
b'4\r\n',7.9059751,4
b'4\r\n',7.9060762,4
b'4\r\n',7.9061775,4
b'4\r\n',7.9062784,4
b'4\r\n',7.9063793,4
b'5\r\n',7.9064804,5
b'5\r\n',7.9065831,5
b'F9\r\n',7.9067177,249
b'F8\r\n',7.906887,248
b'F9\r\n',7.9070202,249
b'F9\r\n',7.9071559,249
b'F9\r\n',7.9097403,249
b'E\r\n',7.9098725,14
b'7\r\n',7.9099761,7
b'7\r\n',7.9100771,7
b'7\r\n',7.9101788,7
b'7\r\n',7.9102826,7
b'7\r\n',7.9103833,7
b'7\r\n',7.9104836,7
b'7\r\n',7.9105948,7
b'7\r\n',7.9107598,7
b'7\r\n',7.9108613,7
b'7\r\n',7.9109622,7
b'6\r\n',7.9111814,6
b'F8\r\n',7.9113744,248
b'F9\r\n',7.9115142,249
b'F9\r\n',7.9137856,249
b'F9\r\n',7.9139434,249
b'D2\r\n',7.9140808,210
b'7\r\n',7.9141827,7
b'4\r\n',7.9142854,4
b'4\r\n',7.9143872,4
b'4\r\n',7.9144918,4
b'4\r\n',7.9145935,4
b'5\r\n',7.9146949,5
b'5\r\n',7.9147972,5
b'5\r\n',7.9150756,5
b'5\r\n',7.9152069,5
b'6\r\n',7.9153324,6
b'6\r\n',7.9154556,6
b'F9\r\n',7.915611,249
b'F9\r\n',7.9179119,249
b'F9\r\n',7.9180642,249
b'F9\r\n',7.9183263,249
b'F9\r\n',7.9185268,249
b'F\r\n',7.9186376,15
b'8\r\n',7.918783,8
b'7\r\n',7.9188939,7
b'7\r\n',7.9189959,7
b'7\r\n',7.9190972,7
b'7\r\n',7.9191979,7
b'7\r\n',7.9192987,7
b'7\r\n',7.9194,7
b'6\r\n',7.9195012,6
b'6\r\n',7.9196024,6
b'6\r\n',7.9197424,6
b'5\r\n',7.9221126,5
b'F9\r\n',7.9222678,249
b'F9\r\n',7.9224119,249
b'F9\r\n',7.9225548,249
b'F9\r\n',7.9226965,249
b'DA\r\n',7.9228385,218
b'7\r\n',7.9229529,7
b'5\r\n',7.9230597,5
b'5\r\n',7.9231682,5
b'5\r\n',7.9232745,5
b'5\r\n',7.9233807,5
b'6\r\n',7.9234871,6
b'6\r\n',7.923593,6
b'6\r\n',7.9236987,6
b'6\r\n',7.9260065,6
b'6\r\n',7.9262057,6
b'6\r\n',7.9263157,6
b'F8\r\n',7.9264552,248
b'F9\r\n',7.9265914,249
b'F8\r\n',7.9267616,248
b'F9\r\n',7.9268965,249
b'F9\r\n',7.9270339,249
b'F\r\n',7.9271352,15
b'7\r\n',7.9272378,7
b'7\r\n',7.9273401,7
b'7\r\n',7.9274418,7
b'6\r\n',7.927543,6
b'6\r\n',7.9276437,6
b'6\r\n',7.9277448,6
b'6\r\n',7.9302904,6
b'5\r\n',7.9304051,5
b'5\r\n',7.9305101,5
b'4\r\n',7.930614,4
b'4\r\n',7.9307598,4
b'F9\r\n',7.9309014,249
b'F9\r\n',7.9311963,249
b'F9\r\n',7.9313747,249
b'F9\r\n',7.9315451,249
b'D4\r\n',7.9319209,212
b'8\r\n',7.9320887,8
b'6\r\n',7.9322076,6
b'6\r\n',7.9323123,6
b'6\r\n',7.9324145,6
b'6\r\n',7.9343587,6
b'6\r\n',7.9344729,6
b'7\r\n',7.9345807,7
b'7\r\n',7.9346838,7
b'7\r\n',7.9348247,7
b'7\r\n',7.9349312,7
b'7\r\n',7.9350377,7
b'F9\r\n',7.9351828,249
b'F9\r\n',7.9353239,249
b'F9\r\n',7.9354694,249
b'F9\r\n',7.9356122,249
b'F9\r\n',7.9357528,249
b'10\r\n',7.9359268,16
b'7\r\n',7.9360279,7
b'6\r\n',7.9383346,6
b'6\r\n',7.9384561,6
b'6\r\n',7.9385601,6
b'5\r\n',7.9386728,5
b'5\r\n',7.9389773,5
b'4\r\n',7.9391196,4
b'4\r\n',7.9392277,4
b'4\r\n',7.9393338,4
b'4\r\n',7.9394396,4
b'D6\r\n',7.9395828,214
b'F9\r\n',7.9397246,249
b'F9\r\n',7.9399038,249
b'F9\r\n',7.940037,249
b'F9\r\n',7.9401735,249
b'17\r\n',7.9424692,23
b'7\r\n',7.9425934,7
b'6\r\n',7.9426975,6
b'7\r\n',7.9428411,7
b'7\r\n',7.9429484,7
b'7\r\n',7.9430552,7
b'7\r\n',7.9431631,7
b'7\r\n',7.9432703,7
b'7\r\n',7.9433774,7
b'7\r\n',7.9434837,7
b'7\r\n',7.9435933,7
b'6\r\n',7.9436987,6
b'F9\r\n',7.9438755,249
b'F9\r\n',7.9440141,249
b'F8\r\n',7.9441482,248
b'F8\r\n',7.9469762,248
b'97\r\n',7.9471583,151
b'7\r\n',7.9472882,7
b'5\r\n',7.9474198,5
b'5\r\n',7.947567,5
b'5\r\n',7.9476984,5
b'4\r\n',7.9480501,4
b'4\r\n',7.948216,4
b'4\r\n',7.9483222,4
b'4\r\n',7.9484271,4
b'4\r\n',7.9485392,4
b'5\r\n',7.9486457,5
b'5\r\n',7.9487849,5
b'F9\r\n',7.9489235,249
b'F9\r\n',7.9490626,249
b'F9\r\n',7.9508056,249
b'F9\r\n',7.9509502,249
b'F9\r\n',7.9510853,249
b'D\r\n',7.9511866,13
b'7\r\n',7.9512873,7
b'7\r\n',7.9513871,7
b'7\r\n',7.9514879,7
b'7\r\n',7.9515903,7
b'7\r\n',7.9517524,7
b'7\r\n',7.9518908,7
b'7\r\n',7.9519921,7
b'7\r\n',7.9520943,7
b'7\r\n',7.9522899,7
b'7\r\n',7.9524417,7
b'6\r\n',7.9525911,6
b'F8\r\n',7.9547588,248
b'F8\r\n',7.9549398,248
b'F9\r\n',7.9550753,249
b'F8\r\n',7.9552113,248
b'A0\r\n',7.9553451,160
b'6\r\n',7.9554462,6
b'4\r\n',7.9555473,4
b'4\r\n',7.9556491,4
b'4\r\n',7.9557537,4
b'4\r\n',7.9558922,4
b'5\r\n',7.9559933,5
b'5\r\n',7.9560933,5
b'5\r\n',7.9561931,5
b'6\r\n',7.956293,6
b'6\r\n',7.958724,6
b'6\r\n',7.9590238,6
b'F9\r\n',7.9591712,249
b'F9\r\n',7.959464,249
b'F9\r\n',7.9596631,249
b'F9\r\n',7.9598428,249
b'F9\r\n',7.9599959,249
b'D\r\n',7.9600977,13
b'7\r\n',7.9602004,7
b'7\r\n',7.960301,7
b'7\r\n',7.960403,7
b'7\r\n',7.960505,7
b'7\r\n',7.9606061,7
b'7\r\n',7.9607094,7
b'7\r\n',7.9608623,7
b'6\r\n',7.9664793,6
b'6\r\n',7.9666084,6
b'6\r\n',7.9669283,6
b'5\r\n',7.967153,5
b'F8\r\n',7.967319,248
b'F9\r\n',7.9674883,249
b'F9\r\n',7.9676518,249
b'F9\r\n',7.9678467,249
b'B6\r\n',7.9680343,182
b'7\r\n',7.9681591,7
b'5\r\n',7.9682859,5
b'5\r\n',7.968408,5
b'5\r\n',7.9685345,5
b'5\r\n',7.968738,5
b'6\r\n',7.9689038,6
b'6\r\n',7.9690287,6
b'6\r\n',7.9691532,6
b'6\r\n',7.9693022,6
b'6\r\n',7.9694221,6
b'7\r\n',7.9695701,7
b'F9\r\n',7.969743,249
b'F9\r\n',7.9699755,249
b'F8\r\n',7.9701557,248
b'F9\r\n',7.9703424,249
b'F9\r\n',7.9705145,249
b'E\r\n',7.9706642,14
b'8\r\n',7.9708255,8
b'7\r\n',7.970945,7
b'7\r\n',7.9710643,7
b'7\r\n',7.9711743,7
b'6\r\n',7.971295,6
b'6\r\n',7.9714228,6
b'5\r\n',7.9715494,5
b'5\r\n',7.9716737,5
b'4\r\n',7.9719885,4
b'4\r\n',7.9721868,4
b'3\r\n',7.9723732,3
b'F9\r\n',7.9725362,249
b'F9\r\n',7.9727534,249
b'F9\r\n',7.9730503,249
b'F9\r\n',7.9731906,249
b'BA\r\n',7.9733317,186
b'7\r\n',7.9734328,7
b'6\r\n',7.9751855,6
b'6\r\n',7.9752934,6
b'6\r\n',7.9753955,6
b'6\r\n',7.9754968,6
b'7\r\n',7.9756034,7
b'6\r\n',7.9757053,6
b'7\r\n',7.9758453,7
b'7\r\n',7.9759466,7
b'7\r\n',7.976049,7
b'7\r\n',7.9761517,7
b'F9\r\n',7.9762865,249
b'F9\r\n',7.9764205,249
b'F9\r\n',7.9765568,249
b'F9\r\n',7.9766925,249
b'F9\r\n',7.9792092,249
b'E\r\n',7.979438,14
b'7\r\n',7.9795431,7
b'6\r\n',7.9796498,6
b'5\r\n',7.9798849,5
b'5\r\n',7.980044,5
b'5\r\n',7.980308,5
b'5\r\n',7.9804138,5
b'4\r\n',7.9805165,4
b'4\r\n',7.9806893,4
b'4\r\n',7.9808519,4
b'4\r\n',7.9809556,4
b'4\r\n',7.9810575,4
b'F9\r\n',7.9811931,249
b'F9\r\n',7.9813275,249
b'F9\r\n',7.9832321,249
b'F9\r\n',7.9834712,249
